mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
COL9A3,hsa-mir-758,0.395672838,5.49E-11,5.57E-09,-0.335168475,0.004274078,0.029159788,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.450193989,1.844449436
RBMS2,hsa-mir-221,-0.319461064,1.85E-07,9.15E-06,0.357660621,0.002197266,0.01769899,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.273888541,2.65004546
TMEM125,hsa-mir-766,-0.155371126,0.01299195,0.083702024,0.339039437,0.003824592,0.026848208,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.529553632,1.322990949
CDYL,hsa-mir-3127,-0.165722567,0.008007939,0.059468587,0.453723984,7.07E-05,0.001227474,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.792519827,2.520433908
ACCN2,hsa-mir-96,0.316839579,2.36E-07,1.14E-05,-0.460945391,5.23E-05,0.000965115,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.855714017,2.075120976
FRYL,hsa-mir-106b,-0.200292466,0.00130289,0.015434852,0.395104339,0.000649661,0.006972822,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.264423765,3.888414066
PRPSAP1,hsa-mir-421,0.217518133,0.000468059,0.006934426,-0.305782831,0.009506744,0.052699992,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.574709921,4.489850499
DAAM2,hsa-mir-22,-0.2029631,0.001117571,0.013709434,0.304955076,0.009712584,0.053532336,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.128899488,1.050498393
FOXRED2,hsa-mir-653,-0.161612525,0.009735637,0.06829858,0.404244104,0.000471848,0.00544916,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.58036555,1.953839524
HOMER1,hsa-mir-487b,0.169794917,0.006570809,0.051575605,-0.404100763,0.000474254,0.005469041,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.21582033,0.792349396
PTPN9,hsa-mir-21,-0.266040274,1.67E-05,0.000455318,0.314426795,0.007574398,0.044548541,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.052350882,3.096079214
TMEM177,hsa-mir-598,0.207101428,0.000877743,0.011366701,-0.433733295,0.000157685,0.002314253,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.591269556,1.059346248
CCBP2,hsa-mir-629,-0.237954881,0.000124844,0.002403173,0.685000068,4.45E-11,1.02E-08,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.229119793,2.360629139
KIAA1755,hsa-mir-192,-0.159033539,0.010981396,0.07439585,0.466852063,4.06E-05,0.000791371,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.808536878,2.148734803
TET1,hsa-mir-30e,-0.225246773,0.000287917,0.004708187,0.4258544,0.000213436,0.002928736,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.867367299,0.581953963
ALDH18A1,hsa-mir-1976,0.169579742,0.006640544,0.051977229,-0.284281245,0.016275579,0.0778747,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.281993187,1.805161397
FLI1,hsa-mir-22,-0.328994882,7.52E-08,4.11E-06,0.399759949,0.000552633,0.006158026,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.378130858,1.050498393
ILF3,hsa-mir-766,-0.152791131,0.014596162,0.090756395,0.355168213,0.002371023,0.018752034,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.162374663,1.322990949
CHGB,hsa-mir-301b,0.634132624,0,0,-0.283304907,0.016662633,0.079196601,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.101442956,6.170197011
GIMAP8,hsa-mir-331,-0.224246196,0.000306901,0.004953312,0.471427368,3.33E-05,0.000675939,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.733838288,2.335716982
WSB2,hsa-mir-877,0.180483024,0.003831567,0.034805735,-0.545530905,8.67E-07,3.59E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.029795402,5.953113406
PALM2,hsa-mir-345,0.350515769,8.75E-09,5.91E-07,-0.300713971,0.01082931,0.057910987,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.105191315,3.600126379
WNT7B,hsa-mir-411,0.439037277,1.94E-13,2.74E-11,-0.386357392,0.000874863,0.008764291,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.05639085,1.160511515
SLC6A17,hsa-mir-200c,0.424250666,1.46E-12,1.83E-10,-0.502637491,7.94E-06,0.000215107,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.162406634,1.19680443
UBE2Q1,hsa-mir-141,-0.23090746,0.000199563,0.003514963,0.616959604,1.01E-08,9.21E-07,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.18632339,1.456361288
SCGB2A1,hsa-mir-421,0.19633988,0.001629281,0.018326427,-0.414527008,0.000325646,0.004075038,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.156696974,4.489850499
PPP1R9A,hsa-mir-326,-0.191052155,0.002182955,0.02289067,0.299562461,0.011151143,0.059175757,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.559116488,0.944123776
TMOD1,hsa-mir-200c,0.463558473,5.33E-15,9.04E-13,-0.399398931,0.000559655,0.006217002,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.708810959,1.19680443
SNX4,hsa-mir-935,0.16924279,0.006751075,0.052594468,-0.380599022,0.001059543,0.010148237,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.695399082,6.967809709
SLC35A2,hsa-mir-891a,0.166776595,0.007611372,0.057331071,-0.476948293,2.61E-05,0.000557843,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.878378148,6.96430186
RCBTB2,hsa-mir-625,-0.302324568,8.67E-07,3.57E-05,0.28656344,0.015400858,0.07483204,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.466146986,0.748699413
GPR114,hsa-mir-589,0.152740155,0.014629534,0.090911485,-0.541670391,1.07E-06,4.27E-05,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.923820154,1.86313464
FAM192A,hsa-mir-874,0.283834141,4.12E-06,0.000138415,-0.407452858,0.00042082,0.004980438,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.877069653,0.942398704
OTUD3,hsa-mir-181c,0.224392642,0.000304051,0.004916303,-0.388589801,0.000811498,0.008275029,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.487796453,1.662489873
ELAVL2,hsa-mir-96,0.513039451,0,0,-0.379041902,0.001115202,0.010555214,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.943559406,2.075120976
ROR2,hsa-mir-873,0.478007677,4.44E-16,8.24E-14,-0.31786893,0.006906577,0.041615018,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.467671103,0.473909659
RABL5,hsa-mir-484,0.202104767,0.001174307,0.014249572,-0.376756736,0.00120168,0.011177723,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.797807767,1.718098939
PRIM1,hsa-mir-708,0.186080712,0.002854692,0.027979328,-0.418662493,0.000279581,0.003616042,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.490033751,3.114281003
DGKG,hsa-mir-504,-0.154169893,0.01371849,0.086936088,0.448624408,8.72E-05,0.001449867,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.318014078,0.580394155
VPS26B,hsa-mir-141,-0.15865541,0.011175417,0.075349788,0.51273561,4.84E-06,0.000143916,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.06209995,1.456361288
KL,hsa-mir-708,-0.154553475,0.013482705,0.085868755,0.607443766,1.94E-08,1.58E-06,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.355473809,3.114281003
FRY,hsa-mir-210,-0.239746208,0.000110561,0.002175564,0.292144645,0.013430354,0.06776609,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.42769846,4.469544408
PREPL,hsa-mir-653,0.172239368,0.005823345,0.047242715,-0.276944363,0.019382817,0.088239221,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.578480984,1.953839524
GPT2,hsa-mir-625,0.278397218,6.38E-06,0.000201037,-0.392340552,0.000714348,0.007500661,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.463082787,0.748699413
C19orf12,hsa-mir-653,-0.252479091,4.54E-05,0.001048472,0.378019578,0.001153169,0.010833426,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.257536221,1.953839524
CLASP2,hsa-mir-1262,0.202761808,0.001130645,0.013835862,-0.274201287,0.02066817,0.092378968,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.611652593,0.796997697
VPS26B,hsa-mir-873,0.280776232,5.28E-06,0.000170967,-0.280282415,0.017911365,0.083423382,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.06209995,0.473909659
PGR,hsa-mir-141,0.57472438,0,0,-0.528357873,2.18E-06,7.59E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.575183053,1.456361288
CD1D,hsa-mir-22,-0.28463955,3.86E-06,0.000130843,0.285024632,0.015986079,0.076870229,targetprofiler-NO,targetscan-Yes,miRanda-NO,5.17677929,1.050498393
UNC119,hsa-mir-216a,0.273504301,9.39E-06,0.000279422,-0.361690365,0.001940374,0.016115745,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.674083538,6.782492844
RHOJ,hsa-mir-34a,-0.185409323,0.002958542,0.028740511,0.291845892,0.013530023,0.068129549,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.604426183,1.728441557
CACHD1,hsa-mir-1262,0.214856479,0.000551198,0.007894005,-0.271255735,0.022128632,0.096997602,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.638401273,0.796997697
RBMS2,hsa-mir-642a,-0.171968962,0.005902104,0.047695801,0.608145404,1.85E-08,1.52E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.273888541,0.478387143
VAC14,hsa-mir-625,0.258091144,3.02E-05,0.000746958,-0.336253103,0.004143636,0.028499756,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.052451762,0.748699413
NBEAL2,hsa-mir-326,-0.156130292,0.01255043,0.081724015,0.35678403,0.002257031,0.018061699,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.894735639,0.944123776
C11orf95,hsa-mir-744,-0.241396739,9.88E-05,0.001983503,0.36965642,0.001510401,0.013309541,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.003954132,2.677352469
EXD2,hsa-mir-2110,-0.21407604,0.000578052,0.008194845,0.309516675,0.00862481,0.049067017,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.682881711,1.930820729
MBP,hsa-mir-193a,-0.278354435,6.40E-06,0.000201617,0.637555366,2.25E-09,2.64E-07,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.687226878,1.1552916
ARPC5L,hsa-mir-379,0.198048393,0.001479969,0.017030331,-0.323458507,0.00593198,0.037173151,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.011815757,1.261878873
ZNF536,hsa-mir-766,0.163343241,0.008971464,0.064461492,-0.300625425,0.010853768,0.058007,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.5898738,1.322990949
ZNF274,hsa-mir-204,0.394359527,6.44E-11,6.44E-09,-0.375444066,0.001254051,0.01155278,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.120374703,0.078072147
ANTXR2,hsa-mir-200c,-0.18921701,0.00241204,0.024674928,0.334350658,0.004374828,0.029663259,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.155249035,1.19680443
SYT10,hsa-mir-375,0.252026418,4.69E-05,0.001076608,-0.365036729,0.001747904,0.014884974,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.418484835,0.2227352
RGS7BP,hsa-mir-664,-0.172852825,0.005648149,0.04620058,0.271697759,0.021904023,0.096284454,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.612169469,0.58364116
BAP1,hsa-mir-200c,0.372867412,7.84E-10,6.57E-08,-0.511302621,5.20E-06,0.000152439,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.771063513,1.19680443
HKDC1,hsa-mir-589,0.399738683,3.35E-11,3.50E-09,-0.380013553,0.001080169,0.010301601,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.694157341,1.86313464
CADM1,hsa-mir-323,0.294354666,1.72E-06,6.50E-05,-0.45387076,7.03E-05,0.001221393,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.414115282,1.809314836
PROM2,hsa-mir-589,-0.166635082,0.007663578,0.05762974,0.518345945,3.65E-06,0.000114975,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.064572578,1.86313464
FAT4,hsa-mir-653,0.202172475,0.001169737,0.014207019,-0.355770917,0.002327915,0.018492509,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.967782423,1.953839524
PGR,hsa-mir-200c,0.512717558,0,0,-0.459407789,5.58E-05,0.001016172,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.575183053,1.19680443
WIPF3,hsa-mir-338,-0.222914843,0.000333969,0.005308294,0.285949568,0.015632069,0.075633535,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7381923,0.792381378
JAZF1,hsa-mir-653,0.205752776,0.000950118,0.012077272,-0.287966647,0.014883378,0.073007146,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.914512443,1.953839524
MCCC1,hsa-mir-1287,0.196972883,0.001572424,0.017825368,-0.492376859,1.29E-05,0.000318595,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.470301786,1.232791278
C21orf62,hsa-mir-217,0.164942049,0.008313345,0.061065076,-0.396138013,0.00062687,0.006781818,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.256187834,6.555298104
CARNS1,hsa-mir-625,0.201894334,0.001188615,0.01438485,-0.34258492,0.003450281,0.024846132,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.026559382,0.748699413
KCTD21,hsa-mir-489,-0.223279854,0.000326335,0.005208736,0.375029264,0.001271024,0.011672427,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.849187523,1.61385457
OSBP,hsa-mir-29c,0.158097022,0.011467465,0.076729514,-0.359048111,0.002105565,0.017142508,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.560495854,0.338435325
ST3GAL4,hsa-mir-874,0.235615194,0.000146111,0.002731974,-0.328518836,0.005156376,0.033522123,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.421524897,0.942398704
SRR,hsa-mir-382,0.277545622,6.83E-06,0.0002128,-0.482797561,2.01E-05,0.00045367,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.538907043,1.90198708
SOX5,hsa-mir-653,0.151462455,0.015488122,0.094555669,-0.478881454,2.39E-05,0.000521244,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.440006204,1.953839524
C17orf51,hsa-mir-642a,0.171719797,0.005975519,0.04813838,-0.486909082,1.66E-05,0.000389991,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.561226723,0.478387143
KLB,hsa-mir-10b,-0.17711407,0.004556102,0.039521274,0.352038095,0.00260661,0.020128992,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.199693955,0.98358182
ELF3,hsa-mir-629,-0.206570736,0.000905594,0.011637701,0.432600812,0.000164773,0.002394824,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.485362038,2.360629139
SLC13A3,hsa-mir-625,0.165422375,0.008124198,0.060090677,-0.488615718,1.54E-05,0.000366246,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.043550413,0.748699413
UBAP2L,hsa-mir-136,0.157249405,0.011923657,0.07886588,-0.364171033,0.001795975,0.015200178,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.035484223,0.694714543
TPBG,hsa-mir-452,-0.186665836,0.002766895,0.027334806,0.565263006,2.81E-07,1.43E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.926161325,6.197110113
SDF2,hsa-mir-323,0.251958873,4.71E-05,0.001080693,-0.321620904,0.006238088,0.038591945,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7736402,1.809314836
PSMC4,hsa-mir-653,-0.210373898,0.000722729,0.009766683,0.360171968,0.00203382,0.016701983,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.994669208,1.953839524
ARFGAP3,hsa-mir-891b,0.231018753,0.000198112,0.003494606,-0.340087282,0.003710379,0.026241956,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.990243993,0.443071398
FAM13A,hsa-mir-766,-0.287153278,3.14E-06,0.000109566,0.352586443,0.002563885,0.019880641,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.516890186,1.322990949
PRDX3,hsa-mir-23b,0.15231249,0.014912154,0.092100558,-0.34094968,0.003618665,0.025746655,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.545268739,0.841744964
C14orf37,hsa-mir-26b,-0.247928424,6.27E-05,0.001366623,0.288517875,0.014684232,0.072309571,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.095903502,0.693322576
TMOD1,hsa-mir-183,0.299629878,1.10E-06,4.38E-05,-0.392483109,0.000710874,0.007472667,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.708810959,3.100266043
GTF2H5,hsa-mir-889,0.251836997,4.75E-05,0.00108815,-0.342246405,0.003484555,0.025026834,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.749280233,1.289151453
FUNDC1,hsa-mir-382,0.161941546,0.009586071,0.067564015,-0.306143032,0.009418366,0.052342871,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.964610489,1.90198708
CBLC,hsa-mir-874,0.170936267,0.006211744,0.049526178,-0.305378726,0.009606753,0.053107779,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.183468755,0.942398704
IKZF1,hsa-mir-642a,0.282778383,4.49E-06,0.000148767,-0.269811339,0.02287629,0.099319361,targetprofiler-NO,targetscan-Yes,miRanda-NO,4.344073044,0.478387143
RPS6KA6,hsa-mir-589,-0.151453715,0.015494144,0.094580587,0.492075368,1.31E-05,0.000322115,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.100869694,1.86313464
RPP30,hsa-mir-494,0.173413617,0.005492145,0.045285143,-0.282120303,0.017142842,0.080799705,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.015408171,1.555627223
GPR85,hsa-mir-96,-0.156296441,0.012455581,0.081281172,0.479768014,2.30E-05,0.000505041,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.501526406,2.075120976
PRPS2,hsa-mir-410,0.169826254,0.006560708,0.05151952,-0.396025677,0.000629311,0.006802184,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.494635009,1.50291136
TMCC3,hsa-mir-590,-0.209796472,0.000748098,0.010036349,0.302094483,0.010454143,0.056445808,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.490342488,2.025964522
CDC14A,hsa-mir-192,-0.250610117,5.19E-05,0.001168884,0.867122305,0,0,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.557059396,2.148734803
RALGAPB,hsa-mir-17,-0.191514997,0.002128399,0.022459578,0.283771321,0.016476756,0.07856481,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.673718837,3.280311441
MMRN2,hsa-mir-589,-0.313020398,3.35E-07,1.55E-05,0.398552513,0.00057644,0.006358837,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.372939513,1.86313464
AGPAT4,hsa-mir-299,0.365448633,1.78E-09,1.39E-07,-0.414984499,0.000320228,0.004024511,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.610770055,1.117983442
PLD1,hsa-mir-421,-0.160118122,0.010441294,0.07178496,0.290054157,0.014141285,0.070380007,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.206225812,4.489850499
MPP5,hsa-mir-200c,0.293412275,1.86E-06,6.96E-05,-0.293747761,0.012906299,0.065828225,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.382373325,1.19680443
ZNF800,hsa-mir-653,0.24745844,6.48E-05,0.001404945,-0.310048579,0.008505183,0.048551731,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.054829368,1.953839524
DOK4,hsa-mir-299,-0.153300619,0.014266268,0.089339801,0.552584271,5.84E-07,2.59E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.758363313,1.117983442
MON2,hsa-mir-1245,-0.170729877,0.006275343,0.049896911,0.294925497,0.012532661,0.064431677,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.039410353,2.426238788
CACNB4,hsa-mir-182,0.436396695,2.80E-13,3.87E-11,-0.674449543,1.13E-10,2.20E-08,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.274362192,1.722221601
TMEM8B,hsa-mir-1266,-0.167780922,0.007249886,0.055356786,0.479347335,2.34E-05,0.000512635,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.583238565,1.378188497
TBC1D22B,hsa-mir-134,-0.155055696,0.013179378,0.084542553,0.346977784,0.003031953,0.022543708,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.084419564,1.844226181
SAV1,hsa-mir-370,0.152838153,0.014565438,0.090619002,-0.370674192,0.001462157,0.012989168,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.697685563,1.4229948
GAB1,hsa-mir-193a,-0.162389087,0.009385899,0.06656765,0.522583714,2.94E-06,9.66E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.710380986,1.1552916
SORT1,hsa-mir-504,0.163612236,0.0088576,0.063889146,-0.312690157,0.007932331,0.046118696,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.369264516,0.580394155
LRRC55,hsa-mir-1976,-0.184718288,0.003068998,0.029531017,0.499653501,9.16E-06,0.000241185,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.449051849,1.805161397
NPAS3,hsa-mir-935,0.167687939,0.007282698,0.055541809,-0.475433644,2.79E-05,0.000588607,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.540152818,6.967809709
CTSK,hsa-mir-106a,0.173007455,0.005604742,0.045947015,-0.352556168,0.002566228,0.019893639,targetprofiler-Yes,targetscan-NO,miRanda-Yes,4.041577789,1.006818464
DNAH10,hsa-mir-598,0.289984541,2.48E-06,8.94E-05,-0.486976512,1.66E-05,0.000388997,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.455723086,1.059346248
XG,hsa-mir-376c,0.635302106,0,0,-0.297329656,0.01179892,0.061669178,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.638978706,1.121976426
SAE1,hsa-mir-873,0.415763252,4.44E-12,5.23E-10,-0.338324473,0.003904303,0.027262845,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.163897257,0.473909659
FYB,hsa-mir-23b,-0.166877456,0.007574358,0.057128642,0.286951339,0.015256281,0.074317849,targetprofiler-Yes,targetscan-NO,miRanda-Yes,3.355401057,0.841744964
TTC39C,hsa-mir-20b,0.218595344,0.000437846,0.006580648,-0.445057931,0.000100715,0.00162539,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.746558579,0.725323918
CDK19,hsa-mir-222,-0.202735347,0.001132375,0.01385275,0.538959529,1.24E-06,4.81E-05,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.58013161,2.713485048
TCTN1,hsa-mir-217,-0.150436881,0.016208862,0.097547132,0.297567553,0.011728383,0.061394626,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.279168671,6.555298104
ATP9A,hsa-mir-551b,0.299697137,1.09E-06,4.36E-05,-0.34832859,0.002912745,0.021878544,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.515300152,0.715895719
RBMS2,hsa-mir-15b,-0.258789418,2.87E-05,0.000715537,0.435202842,0.000148905,0.002212232,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.273888541,3.540829518
C1orf126,hsa-mir-326,-0.212058252,0.000653195,0.00901522,0.308992874,0.008744049,0.049556461,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.47645842,0.944123776
TRAF3IP3,hsa-mir-23b,-0.159536144,0.010728114,0.073175219,0.325689526,0.005578186,0.035533167,targetprofiler-NO,targetscan-NO,miRanda-Yes,3.278853243,0.841744964
RGS2,hsa-mir-873,0.244759264,7.83E-05,0.00163953,-0.276685743,0.019501011,0.088620038,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.509311607,0.473909659
APLP2,hsa-mir-891b,0.305342664,6.65E-07,2.83E-05,-0.29266044,0.013259771,0.067133606,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.661757756,0.443071398
SMPDL3B,hsa-mir-2355,-0.193014389,0.001960085,0.021091706,0.587050014,7.42E-08,4.76E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.876874449,2.181472136
FGFBP3,hsa-mir-145,0.212458377,0.000637612,0.008850124,-0.345208901,0.003194628,0.023451385,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.581574149,0.334342395
ELOVL6,hsa-mir-22,0.179149207,0.00410496,0.036617317,-0.538833299,1.25E-06,4.84E-05,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.666493994,1.050498393
C1orf96,hsa-mir-708,0.221205162,0.000371988,0.005781553,-0.483166524,1.97E-05,0.000447345,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.640698508,3.114281003
EPB41L3,hsa-mir-96,0.439962467,1.70E-13,2.43E-11,-0.617504046,9.70E-09,8.94E-07,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.634214864,2.075120976
GPR125,hsa-mir-887,-0.167787374,0.007247614,0.055342496,0.294740933,0.012590588,0.064645752,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.91703372,0.810020205
RRP7A,hsa-mir-145,0.302734524,8.37E-07,3.46E-05,-0.273794656,0.020864761,0.09299434,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.27084205,0.334342395
MALL,hsa-mir-22,-0.174466414,0.005209679,0.043586314,0.39515885,0.00064844,0.006962451,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.528172238,1.050498393
MGAT1,hsa-mir-345,0.201736243,0.001199469,0.014485531,-0.274504404,0.020522654,0.091931347,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.881819828,3.600126379
HOXB4,hsa-mir-323,0.301875759,9.02E-07,3.69E-05,-0.395316684,0.000644918,0.006931717,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.858638554,1.809314836
TUBAL3,hsa-mir-625,0.160149526,0.010426012,0.071702438,-0.50619451,6.68E-06,0.00018706,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.082877453,0.748699413
RPF1,hsa-mir-379,0.296060701,1.49E-06,5.72E-05,-0.365657683,0.001714139,0.014667946,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8249091,1.261878873
GOLM1,hsa-mir-888,0.214016761,0.000580141,0.008218225,-0.302526212,0.010339162,0.055990903,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.623047095,0.143661758
MTF2,hsa-let-7b,-0.15351444,0.014129778,0.088739602,0.393826499,0.000678876,0.00721102,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.353948218,1.119020428
ZNF252,hsa-mir-96,0.211250385,0.000685735,0.009368852,-0.335065123,0.004286696,0.029225077,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.603298734,2.075120976
FLT1,hsa-mir-331,-0.2135673,0.000596204,0.008395191,0.364628788,0.001770411,0.01503474,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.974736813,2.335716982
SCTR,hsa-mir-145,0.398882409,3.72E-11,3.86E-09,-0.279038891,0.018447934,0.085187463,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.163097527,0.334342395
SPRYD3,hsa-mir-874,0.222944149,0.00033335,0.005299777,-0.333654995,0.00446218,0.030095525,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.805025852,0.942398704
