mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
PKIG,hsa-mir-326,-0.149069774,3.69E-05,0.000328569,0.305804972,0.003971123,0.039843494,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.910739184,0.442201802
C9orf163,hsa-mir-205,-0.153331696,2.18E-05,0.000207233,0.512347689,3.92E-07,2.81E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.111605396,0.402299851
ABHD5,hsa-mir-203,0.122054118,0.000746586,0.004382671,-0.522027214,2.15E-07,1.70E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.535302117,4.789256
TSPAN2,hsa-mir-382,0.12127578,0.0008075,0.004683619,-0.271515512,0.010962947,0.080259611,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.541199993,0.717298136
C2CD4C,hsa-mir-22,-0.124764049,0.000566172,0.003462706,0.356864314,0.00069155,0.011141236,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.871056679,0.664739171
COMMD2,hsa-mir-197,0.413387134,0,0,-0.353880785,0.000772277,0.012094675,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.876133371,0.847037753
EML4,hsa-mir-95,0.108847788,0.002658276,0.012730205,-0.267578137,0.012225415,0.086330212,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.960456259,0.793950548
NUDT10,hsa-mir-200a,-0.089036325,0.014072837,0.049861215,0.495194349,1.08E-06,6.53E-05,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.210544573,4.527815069
FBLN2,hsa-mir-326,-0.169923385,2.46E-06,3.02E-05,0.263064056,0.013826785,0.093757335,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.410316743,0.442201802
MFRP,hsa-mir-504,-0.121180674,0.000815251,0.004721248,0.277664996,0.009218545,0.071416419,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.790523537,0.755167474
RAD50,hsa-mir-203,-0.094380656,0.009229758,0.035448279,0.298416615,0.004993459,0.046797463,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9421901,4.789256
CIDEC,hsa-mir-548s,-0.077867955,0.031841345,0.095412786,0.418460877,5.50E-05,0.001584092,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.029204285,1.362804067
AFAP1L1,hsa-mir-1262,0.092857567,0.010430311,0.039144729,-0.304686134,0.004112828,0.040834027,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.319666126,0.42177478
BAHD1,hsa-mir-935,0.10419777,0.004032147,0.017975008,-0.289293549,0.006573879,0.056680433,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.170345028,1.542946247
DCHS2,hsa-mir-505,0.210224236,4.87E-09,1.11E-07,-0.271389316,0.011001573,0.080450449,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.503008997,0.89379956
GLUL,hsa-mir-641,-0.149606778,3.46E-05,0.000310103,0.569310853,8.72E-09,1.12E-06,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.96265386,1.006289049
FMO3,hsa-mir-130a,0.211535859,3.89E-09,9.07E-08,-0.417218688,5.81E-05,0.00165565,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.869821524,0.561876583
ZNF286A,hsa-mir-335,0.17394508,1.41E-06,1.83E-05,-0.555011981,2.42E-08,2.67E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.998611987,0.278433341
RCAN2,hsa-mir-185,-0.134293975,0.000204845,0.001450262,0.287372674,0.006958086,0.058900806,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.435689158,1.283769059
ZBTB5,hsa-mir-660,0.13898052,0.000121149,0.000922108,-0.270727191,0.011206187,0.081466118,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.974806904,1.586162758
UQCRB,hsa-mir-130a,0.120125329,0.000906006,0.005161651,-0.312592445,0.003201024,0.034128783,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.098875362,0.561876583
WFS1,hsa-mir-1287,-0.124833995,0.000562103,0.003441552,0.387297413,0.000210596,0.004526163,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.286494769,1.039727594
CBFB,hsa-mir-452,0.237771244,3.15E-11,1.11E-09,-0.450867187,1.17E-05,0.000459878,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.234907674,0.334963049
ZNF200,hsa-mir-197,0.145210991,5.87E-05,0.000491623,-0.343321256,0.001131844,0.01602917,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.327421452,0.847037753
PICALM,hsa-mir-539,0.117896507,0.001129168,0.006217975,-0.290356637,0.006369402,0.055438843,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.637058789,0.526385833
EEFSEC,hsa-mir-766,-0.09632974,0.007873718,0.031144631,0.285077924,0.007442937,0.061705474,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.289977209,1.743639444
MMRN2,hsa-mir-382,0.117448929,0.001179692,0.00645102,-0.27037105,0.011317611,0.082015436,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.270890087,0.717298136
WTAP,hsa-mir-624,0.113981536,0.001647616,0.008538602,-0.353668622,0.000778333,0.01216153,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.820657565,0.891795249
TP53BP2,hsa-mir-126,0.120783711,0.000848352,0.004882897,-0.519098307,2.59E-07,1.98E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.387123327,0.471822978
FOXI1,hsa-mir-149,-0.084219421,0.020229004,0.066653737,0.279678423,0.008702881,0.068638821,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.786018255,2.054430904
KIAA1967,hsa-mir-130a,-0.103422034,0.004315744,0.019008073,0.38996332,0.0001887,0.004155192,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.14484997,0.561876583
SYNJ2,hsa-mir-935,0.154308715,1.93E-05,0.000186155,-0.335157298,0.00150751,0.019803387,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.948297115,1.542946247
EHD2,hsa-mir-665,0.181149387,4.97E-07,7.26E-06,-0.291335803,0.006186061,0.054321915,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.267944969,0.306801573
WWC3,hsa-mir-22,0.22138357,6.84E-10,1.86E-08,-0.369805181,0.000423061,0.007706861,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.129191403,0.664739171
ABLIM1,hsa-mir-1262,0.132910865,0.000238427,0.00165247,-0.270955588,0.011135234,0.081120792,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.338847934,0.42177478
PM20D2,hsa-mir-505,0.422765904,0,0,-0.418915719,5.39E-05,0.001558453,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.474822127,0.89379956
VCL,hsa-mir-411,0.11489906,0.001509522,0.007936058,-0.260277006,0.014903798,0.098528954,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.602293738,0.585530936
CDH13,hsa-mir-299,0.141617926,8.95E-05,0.000709512,-0.271398931,0.010998626,0.080439784,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3416109,0.472390877
EN1,hsa-mir-130a,0.333259892,0,0,-0.393141094,0.000165353,0.003755819,targetprofiler-NO,targetscan-Yes,miRanda-NO,5.212535294,0.561876583
ARMC1,hsa-mir-766,0.235410455,4.97E-11,1.69E-09,-0.362444588,0.000560902,0.00952615,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.196367829,1.743639444
PGRMC2,hsa-mir-584,-0.112358247,0.001920677,0.009708644,0.375352492,0.000340532,0.006530198,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.788566511,0.468873155
PFAS,hsa-mir-148a,-0.15450739,1.88E-05,0.000182118,0.633330646,4.62E-11,1.27E-08,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.021976271,1.799962987
RDX,hsa-mir-31,0.170537876,2.26E-06,2.80E-05,-0.428834689,3.41E-05,0.001084839,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.617447558,1.305408694
SERPINB6,hsa-mir-652,-0.129154218,0.00035748,0.002339045,0.598205772,9.44E-10,1.70E-07,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.005316956,0.914826612
RIF1,hsa-mir-197,0.267998298,5.73E-14,3.24E-12,-0.387170906,0.000211691,0.004544004,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.701473008,0.847037753
PVRL3,hsa-mir-107,-0.083403099,0.021477329,0.069920931,0.353615188,0.000779865,0.012176516,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.249371717,1.634723704
AP3S1,hsa-mir-144,-0.099407099,0.00609273,0.025240466,0.336811287,0.00142335,0.018986218,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.063971126,0.116928757
RBMS2,hsa-mir-432,0.13039136,0.000313211,0.002089123,-0.280044053,0.008612005,0.068132465,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.418438592,0.514418598
LRRN4CL,hsa-mir-224,-0.131121395,0.000289549,0.00195327,0.566596731,1.06E-08,1.32E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.106093932,0.551425837
BRIP1,hsa-mir-381,-0.124548233,0.000578899,0.003528666,0.301988203,0.00447323,0.043317994,targetprofiler-NO,targetscan-NO,miRanda-Yes,3.990321079,0.485513362
BCL7A,hsa-mir-641,0.102788969,0.004560424,0.019887743,-0.263735516,0.013577635,0.092635928,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.980619184,1.006289049
C18orf1,hsa-mir-200c,-0.126657384,0.000465155,0.002929779,0.264763891,0.013203601,0.09092774,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.123644356,2.939930899
CYBRD1,hsa-mir-452,-0.182928805,3.82E-07,5.74E-06,0.571560973,7.39E-09,9.71E-07,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.421680945,0.334963049
CDKN1C,hsa-mir-642a,-0.106517279,0.003281997,0.015144839,0.428032895,3.54E-05,0.001117536,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.256466207,0.927657621
CDC42BPB,hsa-mir-2355,-0.086898154,0.016565753,0.056851696,0.296671645,0.005266643,0.048583131,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.832142021,0.93380073
NUP35,hsa-mir-197,0.290959635,2.22E-16,1.78E-14,-0.296484932,0.005296645,0.04876486,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.993678665,0.847037753
AMD1,hsa-mir-224,0.196079223,5.05E-08,9.26E-07,-0.457675825,8.31E-06,0.000348096,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.906668932,0.551425837
PM20D2,hsa-mir-340,0.091181453,0.011909967,0.04358767,-0.308252649,0.003676196,0.037680725,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.474822127,2.082314771
NIPAL3,hsa-mir-145,0.092867585,0.010421982,0.039117511,-0.340938707,0.001231568,0.017055044,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.771762207,0.18505969
XK,hsa-mir-505,0.300907891,0,0,-0.301433552,0.004550715,0.04383108,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.108169485,0.89379956
NAA40,hsa-mir-377,-0.131124986,0.000289437,0.001952659,0.365381448,0.000501608,0.008762665,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.260160483,0.46424573
SERP2,hsa-mir-3127,-0.15412894,1.98E-05,0.000189922,0.287377594,0.006957078,0.058894114,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.880001018,2.251587863
PLEKHA7,hsa-mir-503,-0.088059156,0.0151679,0.052971386,0.395952581,0.000146953,0.003426824,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.739104612,2.262245539
SAMD4A,hsa-mir-377,0.220885512,7.48E-10,2.02E-08,-0.267299653,0.012319315,0.086766979,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.295711894,0.46424573
RAB43,hsa-mir-375,-0.11236166,0.001920062,0.00970602,0.275309279,0.009855708,0.074721497,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.058115775,5.989383552
PLXNB1,hsa-mir-539,-0.112088878,0.00196981,0.009914127,0.345253126,0.00105643,0.015228113,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.122259811,0.526385833
KCNA3,hsa-mir-224,0.094124408,0.009422702,0.036050202,-0.335455527,0.001492011,0.019648561,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.885960226,0.551425837
FAM13B,hsa-mir-141,-0.135955951,0.000170359,0.001237639,0.457574446,8.36E-06,0.000349409,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.580521474,4.581534214
MED22,hsa-mir-3170,-0.15601167,1.56E-05,0.000154206,0.26412385,0.013435326,0.091959538,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.208228273,1.956425429
SYNPO,hsa-mir-377,0.341997315,0,0,-0.261978302,0.014238054,0.095592357,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.268103566,0.46424573
MRAP,hsa-mir-379,0.274518665,1.33E-14,8.34E-13,-0.361324008,0.000585167,0.009831378,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.03871317,0.503897174
FANCC,hsa-mir-765,0.087085979,0.016332224,0.056208749,-0.279538337,0.008737921,0.068831348,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.438749622,2.199851433
FAM46C,hsa-mir-200c,-0.087283386,0.0160899,0.055538496,0.264080512,0.013451143,0.092037614,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.269483041,2.939930899
SLMO1,hsa-mir-3909,0.149566471,3.48E-05,0.000311441,-0.31973836,0.002537332,0.02887394,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.159255014,1.087178835
FBXL16,hsa-mir-338,0.167722083,3.33E-06,3.95E-05,-0.291287519,0.006194991,0.054376262,targetprofiler-NO,targetscan-Yes,miRanda-NO,4.169828868,1.504272246
AMOTL2,hsa-mir-484,-0.113556212,0.001715486,0.008832978,0.301724088,0.004509979,0.043561055,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.348910496,1.37200598
ERC2,hsa-mir-877,0.133430245,0.000225254,0.001573656,-0.341776411,0.001195631,0.016693324,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.74327827,3.423354775
ADRA2A,hsa-mir-505,-0.242677738,1.20E-11,4.55E-10,0.387343777,0.000210195,0.004519583,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.37740551,0.89379956
PRDM2,hsa-mir-200c,-0.193791372,7.25E-08,1.29E-06,0.314405639,0.003019345,0.032724514,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.698055475,2.939930899
CTNNB1,hsa-mir-141,-0.078994964,0.029438889,0.089699397,0.624809437,9.94E-11,2.47E-08,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.775098443,4.581534214
PSPC1,hsa-mir-505,0.134839011,0.000192873,0.001377345,-0.40907301,8.36E-05,0.002205756,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.241629988,0.89379956
AKAP12,hsa-mir-185,-0.144216943,6.60E-05,0.000544975,0.440503571,1.96E-05,0.000694233,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.155697297,1.283769059
LYPLA2,hsa-mir-548s,0.10544641,0.003610961,0.01639669,-0.276647551,0.009489168,0.072826406,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.042408491,1.362804067
CD36,hsa-mir-377,0.156598187,1.45E-05,0.000144339,-0.314504818,0.00300968,0.032650795,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.05200866,0.46424573
PRKD2,hsa-mir-149,-0.17582999,1.08E-06,1.45E-05,0.321484316,0.002395255,0.027705365,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.280681353,2.054430904
TAX1BP1,hsa-mir-504,0.077451857,0.032769798,0.09758769,-0.355801134,0.000719389,0.011473049,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.096910802,0.755167474
C9orf91,hsa-mir-708,-0.117628165,0.001159214,0.006356721,0.310233046,0.003452056,0.036033981,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.543478048,1.569016001
MFSD3,hsa-mir-766,-0.101682971,0.005018153,0.021520869,0.41452349,6.56E-05,0.001821483,targetprofiler-NO,targetscan-Yes,miRanda-Yes,3.620800605,1.743639444
GRIK3,hsa-mir-31,-0.088516071,0.014646868,0.051489968,0.309192223,0.003568284,0.036895609,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.035593903,1.305408694
SREBF2,hsa-mir-185,0.166455421,3.96E-06,4.60E-05,-0.300538466,0.004678278,0.044694372,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.183745912,1.283769059
ANO6,hsa-mir-424,0.084903946,0.019231409,0.064027529,-0.276936908,0.009411505,0.072424176,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.321537913,1.068130526
RBM47,hsa-mir-181d,-0.169340728,2.67E-06,3.25E-05,0.380189234,0.000280935,0.005640706,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.54827612,2.230191433
STRBP,hsa-mir-126,0.170923831,2.15E-06,2.67E-05,-0.463153271,6.27E-06,0.000277222,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.145953186,0.471822978
TBCCD1,hsa-mir-197,0.294867599,0,0,-0.28309058,0.007886634,0.06419455,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.028386304,0.847037753
SLC22A15,hsa-mir-21,-0.134045045,0.000210542,0.001485305,0.344014734,0.001104228,0.015734698,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.024233416,4.614272042
CHRD,hsa-mir-22,-0.08184362,0.024049079,0.076473657,0.337730067,0.00137846,0.018534978,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.935647981,0.664739171
PRRC1,hsa-mir-130a,-0.134197169,0.000207043,0.001463726,0.368116598,0.000451606,0.008092163,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.258126751,0.561876583
SHOX2,hsa-mir-338,-0.10276826,0.004568636,0.019917912,0.344463082,0.001086701,0.015554495,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.656731233,1.504272246
RAB7L1,hsa-mir-488,0.11120631,0.002138965,0.010621293,-0.29901701,0.004902417,0.046197767,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.879408811,0.534827206
DAXX,hsa-mir-21,-0.116470011,0.001297542,0.006990106,0.381835535,0.000262949,0.005364192,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.596302883,4.614272042
SNX1,hsa-mir-1228,-0.077238871,0.033253927,0.098698684,0.337360478,0.001396361,0.018715337,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.609018277,0.629175193
C21orf33,hsa-mir-203,0.107472691,0.003011756,0.014110435,-0.410212263,7.95E-05,0.00211575,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.998644948,4.789256
FRMD8,hsa-mir-149,-0.122411285,0.000720084,0.004248956,0.267388606,0.012289253,0.086630631,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.43113617,2.054430904
ZNF793,hsa-mir-656,-0.084134999,0.020355105,0.066985881,0.269569957,0.011571781,0.083232217,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.041145382,0.561305777
PMEPA1,hsa-mir-335,-0.082768943,0.022492773,0.072528022,0.598420073,9.28E-10,1.68E-07,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.053362314,0.278433341
GAN,hsa-mir-22,0.12410042,0.000606161,0.003670084,-0.469343464,4.52E-06,0.000211773,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.676165039,0.664739171
TRIM8,hsa-mir-877,-0.27592711,9.55E-15,6.12E-13,0.380042892,0.000282588,0.00566447,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.876245246,3.423354775
EIF2B3,hsa-mir-141,0.200449216,2.50E-08,4.89E-07,-0.520017795,2.44E-07,1.89E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.804249388,4.581534214
QSOX2,hsa-mir-624,0.117132264,0.001216688,0.006620606,-0.403398955,0.000106968,0.002677107,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.285796543,0.891795249
MAP4K3,hsa-let-7b,0.13067468,0.000303821,0.002035761,-0.279269744,0.008805452,0.069202353,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.872467576,0.765086748
DDX51,hsa-mir-335,0.079040049,0.029346109,0.089481839,-0.350193138,0.000883894,0.013355515,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.063213645,0.278433341
PPP1R13B,hsa-mir-146a,-0.116349927,0.001312722,0.00705868,0.45986749,7.43E-06,0.000317584,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.001069096,1.475617595
C19orf53,hsa-mir-328,-0.160051438,9.26E-06,9.76E-05,0.387263544,0.000210888,0.004531157,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.752039973,0.558419285
FAM107A,hsa-mir-193b,-0.118906972,0.001022359,0.005716281,0.590912461,1.69E-09,2.79E-07,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.165284501,0.976952986
C10orf54,hsa-mir-338,-0.089508212,0.013569407,0.048435627,0.27129129,0.011031658,0.080602721,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.360350572,1.504272246
PLXDC1,hsa-mir-934,-0.08704904,0.016377922,0.056336777,0.294005766,0.005709628,0.051403609,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.927229283,3.294236663
ZFPM2,hsa-mir-134,0.346737521,0,0,-0.27964088,0.00871226,0.068690484,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.387383145,0.611786943
NUP43,hsa-mir-616,0.246746519,5.27E-12,2.14E-10,-0.378956699,0.000295135,0.005858386,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.15183484,1.196647373
POLR2G,hsa-let-7b,-0.133265348,0.000229361,0.001598608,0.306929769,0.003833069,0.038836725,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.552913763,0.765086748
TRAF3IP2,hsa-mir-765,0.127509432,0.000425409,0.002715305,-0.306844333,0.003843403,0.038911314,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.855543867,2.199851433
WDR1,hsa-mir-200a,-0.081343593,0.024928234,0.078680335,0.315458015,0.002918188,0.031923939,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.293874488,4.527815069
IL23A,hsa-mir-505,0.147192375,4.63E-05,0.000400247,-0.304225046,0.004172526,0.041253944,targetprofiler-NO,targetscan-Yes,miRanda-Yes,2.103020668,0.89379956
ZDHHC23,hsa-mir-487b,-0.079869085,0.027684272,0.085476551,0.457366168,8.45E-06,0.00035238,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.439026885,0.584217756
NUP93,hsa-mir-551b,0.105547215,0.003578765,0.016277838,-0.277753563,0.009195311,0.071295788,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.428899646,0.205390762
PMEPA1,hsa-mir-421,-0.096732674,0.007616684,0.030304515,0.265906254,0.01279863,0.089008276,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.053362314,2.10182144
YOD1,hsa-mir-224,0.163136998,6.18E-06,6.83E-05,-0.306879924,0.003839095,0.038881719,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.146837016,0.551425837
SRRM1,hsa-mir-326,0.081998751,0.023781837,0.075795015,-0.287356249,0.006961455,0.058916386,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.827785838,0.442201802
SNRNP70,hsa-mir-766,-0.21639402,1.67E-09,4.19E-08,0.27339822,0.010400588,0.077446567,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.4002314,1.743639444
PER2,hsa-mir-31,-0.09611737,0.008012287,0.031595048,0.354276222,0.000761105,0.011964849,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.405019662,1.305408694
SFRP1,hsa-mir-378,0.238532889,2.71E-11,9.66E-10,-0.323012866,0.002276787,0.026725269,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.170636322,0.228144821
TP63,hsa-mir-223,0.19124165,1.08E-07,1.84E-06,-0.431073251,3.07E-05,0.000997237,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.172273334,0.621468188
RASA3,hsa-mir-99a,0.124601201,0.000575751,0.003512235,-0.42617962,3.86E-05,0.001197812,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.473771155,0.267645968
CNTROB,hsa-mir-185,0.108032515,0.002862981,0.013530314,-0.341038492,0.001227237,0.017008807,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.148282163,1.283769059
ARHGEF38,hsa-mir-203,-0.118178907,0.001098325,0.006074022,0.715771206,6.66E-15,4.82E-12,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.968802046,4.789256
BAX,hsa-mir-766,-0.089503357,0.013574505,0.048450341,0.414089968,6.69E-05,0.001848794,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.500752396,1.743639444
SART3,hsa-mir-212,-0.08487722,0.019269539,0.064126503,0.272114371,0.010781259,0.079349032,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.098166233,1.079174656
HNRNPA2B1,hsa-mir-335,0.112494548,0.001896247,0.009605734,-0.497116507,9.69E-07,5.95E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.498816854,0.278433341
ARSA,hsa-mir-629,-0.120906359,0.000837995,0.004832591,0.296691215,0.005263507,0.048565235,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.449688247,1.488026862
ADCY9,hsa-mir-378,-0.258721137,4.34E-13,2.14E-11,0.792730338,0,0,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.207502701,0.228144821
FLJ37453,hsa-mir-3940,-0.149364798,3.56E-05,0.000318266,0.277901681,0.00915657,0.071096754,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.067353042,1.994910085
PRPF38A,hsa-mir-193b,0.082542139,0.022865923,0.073482112,-0.620228183,1.49E-10,3.49E-08,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.957222503,0.976952986
LZTR1,hsa-mir-224,-0.083917761,0.020682744,0.067858551,0.618088511,1.79E-10,4.11E-08,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.069229011,0.551425837
C1orf86,hsa-mir-766,-0.153641076,2.10E-05,0.000200352,0.358763541,0.000644255,0.010570333,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.25522294,1.743639444
C10orf10,hsa-mir-99a,0.187622831,1.89E-07,3.04E-06,-0.331326166,0.001719999,0.021799447,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.224382621,0.267645968
RSL1D1,hsa-mir-1226,0.116379199,0.001309007,0.007042454,-0.299514675,0.004828073,0.045694551,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.949622726,1.821138343
GXYLT1,hsa-mir-197,0.152589282,2.40E-05,0.000224768,-0.268051427,0.012067257,0.085621974,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.914592506,0.847037753
FSTL1,hsa-mir-1262,0.19015067,1.28E-07,2.14E-06,-0.408116283,8.71E-05,0.002280152,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.402358149,0.42177478
EZH2,hsa-mir-382,-0.105486232,0.003598211,0.016350893,0.523994493,1.90E-07,1.53E-05,targetprofiler-NO,targetscan-NO,miRanda-Yes,4.946598903,0.717298136
MED10,hsa-mir-203,0.120583215,0.000865539,0.004966338,-0.469438198,4.50E-06,0.000210863,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.188578296,4.789256
DCAF12,hsa-mir-410,-0.079167986,0.029084196,0.088867592,0.268103706,0.012049897,0.085537036,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.245273784,0.906060107
TMEM231,hsa-mir-4286,0.084998874,0.019096511,0.063678548,-0.267283875,0.012324654,0.08679699,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.759959166,0.452335535
