mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
RRAS2,hsa-mir-34b,0.125182584,0.015984439,0.070488547,-0.401460191,0.01683254,0.066940664,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.080493502,2.16174707
SPATA18,hsa-mir-151,-0.166055109,0.001347775,0.010259172,0.388792372,0.020985792,0.077701691,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.859243669,2.200910844
ARHGAP10,hsa-mir-497,0.136225257,0.008697548,0.044355597,-0.654976357,1.96E-05,0.000855598,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.309707686,0.617704388
SLC2A3,hsa-mir-34b,0.122113507,0.018785959,0.079563825,-0.373974172,0.026890201,0.091810002,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.169832857,2.16174707
EMR2,hsa-mir-141,-0.155304359,0.002740634,0.018019096,0.372358053,0.027609582,0.093429678,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.217446258,2.083060495
POFUT2,hsa-mir-370,0.18697896,0.000298746,0.003032547,-0.381854469,0.02359995,0.084034523,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.140837984,1.661629005
GAP43,hsa-mir-92b,-0.124631785,0.016458496,0.072046941,0.418237782,0.012410092,0.054556092,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.379234353,2.516903896
NRK,hsa-mir-136,0.138435498,0.007660002,0.040217075,-0.574576666,0.00030647,0.004898592,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.933762665,1.035870331
NUP98,hsa-mir-877,0.184993696,0.000347152,0.00342812,-0.390134953,0.020508797,0.076465473,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.444326098,5.496483589
PLXDC1,hsa-mir-497,0.251268904,9.80E-07,2.48E-05,-0.40067802,0.017067327,0.067588696,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.697883973,0.617704388
CIRH1A,hsa-mir-143,-0.122020019,0.018877623,0.079846126,0.485786107,0.00309241,0.021807382,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.45507418,0.447700436
TBCEL,hsa-mir-758,0.266919846,1.87E-07,5.96E-06,-0.464684593,0.004918093,0.029545061,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.842813632,1.616154538
C3orf36,hsa-mir-2110,-0.137326703,0.008165819,0.042270613,0.448881509,0.006834699,0.036663926,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.619576679,1.789907143
RFTN2,hsa-mir-494,0.17330678,0.000814829,0.006846193,-0.374034632,0.026863591,0.091747093,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.886950208,2.020147766
RPA1,hsa-mir-1301,0.243659116,2.11E-06,4.78E-05,-0.6345195,4.25E-05,0.001390617,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.03814113,3.631607087
MUC13,hsa-mir-665,-0.167440595,0.001226107,0.009511883,0.380679873,0.02406812,0.085171504,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.227647986,0.675344795
ARMC1,hsa-mir-561,0.130850187,0.011759634,0.055854687,-0.548272833,0.000650144,0.007961055,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.10484431,1.812192992
ACAD9,hsa-mir-197,0.125816076,0.015454031,0.068708087,-0.454740095,0.006060442,0.03387402,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.978068232,1.410777316
CHST3,hsa-mir-31,0.152713042,0.003231168,0.020520374,-0.424163702,0.011103522,0.05065464,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.820737218,1.258108779
TMEM120B,hsa-mir-561,0.143155722,0.005805694,0.032456252,-0.407048988,0.015232332,0.062563302,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.338925308,1.812192992
CCND3,hsa-mir-96,-0.123971646,0.017042826,0.073951753,0.390477385,0.02038859,0.076153314,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.965672716,3.747751391
TOLLIP,hsa-mir-889,-0.128145232,0.013634204,0.062502241,0.383946746,0.022784676,0.082077893,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.693935756,1.724972374
WARS2,hsa-mir-34b,-0.143056149,0.005840225,0.032602812,0.413708965,0.013494078,0.057699208,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.24475394,2.16174707
ARMC1,hsa-mir-584,0.220436128,1.88E-05,0.000305858,-0.455422375,0.005975374,0.033570651,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.10484431,4.301304639
C17orf59,hsa-mir-143,0.231787089,6.64E-06,0.000126633,-0.37274952,0.027433893,0.093031545,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.68105332,0.447700436
LDLRAD3,hsa-mir-376c,0.144719632,0.005286882,0.0301879,-0.500938199,0.002175829,0.01736756,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.024584809,1.185583148
CDC23,hsa-mir-577,0.163431708,0.001609019,0.011824095,-0.479554869,0.003557235,0.023903891,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.195025868,1.281211221
FRAS1,hsa-mir-3170,0.15239269,0.003297047,0.020845679,-0.440867976,0.008029891,0.040822749,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.341644888,1.746916747
NUDT21,hsa-mir-141,0.143845464,0.005571492,0.031445593,-0.653900065,2.05E-05,0.000878879,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.219597955,2.083060495
C17orf75,hsa-mir-589,0.27361901,8.91E-08,3.14E-06,-0.452015979,0.006410538,0.035142137,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.322402493,2.44430929
PCDHA11,hsa-mir-421,0.126998238,0.01450537,0.065516092,-0.54475662,0.00071558,0.008467533,targetprofiler-NO,targetscan-Yes,miRanda-NO,4.970636207,4.175419425
SYN2,hsa-mir-744,0.262411803,3.05E-07,9.09E-06,-0.386563945,0.021797841,0.079711373,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.962850469,1.780583938
DPYSL5,hsa-mir-17,0.276071004,6.75E-08,2.47E-06,-0.489206463,0.002860446,0.020731652,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.706816059,3.786884216
CDH5,hsa-mir-377,0.316674505,4.61E-10,3.12E-08,-0.399023342,0.017573054,0.068923452,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.463624164,1.37240312
SDK1,hsa-mir-2114,0.218703757,2.19E-05,0.000348188,-0.374873299,0.0264967,0.090893265,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.247250988,0.765548126
CCNE1,hsa-mir-3190,0.13001329,0.012313692,0.057867751,-0.375013725,0.026435674,0.090749023,targetprofiler-NO,targetscan-Yes,miRanda-NO,8.517525769,1.238928278
NUP107,hsa-mir-301b,0.145694491,0.004984969,0.028831581,-0.482622901,0.003321312,0.022858526,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.314994215,4.585745323
FARP1,hsa-mir-758,0.270632202,1.24E-07,4.19E-06,-0.406961985,0.015256228,0.062625018,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.402373798,1.616154538
KLHL13,hsa-mir-577,0.159172858,0.002133493,0.014783798,-0.445048143,0.007385912,0.03861889,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.515693591,1.281211221
GRIP1,hsa-mir-584,-0.132550578,0.010701305,0.052002897,0.489768263,0.002823831,0.020562287,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.516399172,4.301304639
MGP,hsa-mir-495,0.179852586,0.000508547,0.004674662,-0.518066612,0.001433739,0.013271648,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.712920134,1.102229325
CYB561D1,hsa-mir-607,-0.119341876,0.021674189,0.088501682,0.419127496,0.012206017,0.053951267,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.911922922,1.008254977
ERC2,hsa-mir-598,0.215219298,2.98E-05,0.000449847,-0.399571403,0.017404178,0.068475503,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.198047372,1.309156376
EBF1,hsa-mir-377,0.129419576,0.012720596,0.059305084,-0.475562479,0.003885901,0.025320408,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.741272885,1.37240312
SLC24A3,hsa-mir-224,-0.141005852,0.006593456,0.035808508,0.698477597,3.07E-06,0.000261006,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.720790701,2.516553764
PRUNE,hsa-mir-548v,0.198312108,0.000123082,0.001463573,-0.410749517,0.014244668,0.059851134,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.984618336,2.27661773
TUBGCP4,hsa-mir-183,0.167349958,0.001233746,0.00956065,-0.468540987,0.004527957,0.027995465,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.360426776,4.350652314
ASXL1,hsa-mir-494,0.124179966,0.016856501,0.073345054,-0.463487754,0.005044918,0.030042851,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.500471021,2.020147766
RLIM,hsa-mir-545,0.148910939,0.004095802,0.02472118,-0.405420176,0.015684932,0.063827513,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.497785211,1.705486994
SLC35F1,hsa-mir-127,0.17436919,0.000755649,0.006444384,-0.561722115,0.000446073,0.006246729,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.302598071,1.48153874
ADAMTS6,hsa-mir-199b,0.180385955,0.000489029,0.00452798,-0.456498442,0.005843291,0.033079992,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.011339263,1.858255597
MCTS1,hsa-mir-132,-0.124939303,0.01619233,0.071162607,0.368876603,0.029213113,0.097040951,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.173914019,1.567540784
MPP6,hsa-mir-95,0.11695972,0.024456651,0.096872104,-0.421871603,0.011594361,0.052133983,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.739423255,2.600756634
FADS1,hsa-mir-653,0.154128317,0.002954185,0.019125509,-0.503060836,0.002068613,0.016815699,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.450626095,2.367204286
ST8SIA4,hsa-mir-106b,-0.235188095,4.81E-06,9.63E-05,0.527197852,0.001137582,0.011423561,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.236620374,2.983445354
TAF5L,hsa-mir-151,0.288876225,1.52E-08,6.79E-07,-0.438623788,0.008394971,0.042048319,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.249743469,2.200910844
NR3C1,hsa-mir-29c,0.137648735,0.00801593,0.041670065,-0.582693947,0.000239844,0.004185207,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.579051259,0.43192518
METAP2,hsa-mir-935,0.116680062,0.024802695,0.097898876,-0.430244267,0.009885864,0.046888533,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.268157693,9.654933615
SLC25A30,hsa-mir-495,0.139526532,0.00718978,0.038294742,-0.605233218,0.000117239,0.002651187,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.260589951,1.102229325
SDC2,hsa-mir-889,0.209612847,4.83E-05,0.000674682,-0.444612165,0.007450946,0.038841649,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.65095648,1.724972374
ABCC3,hsa-mir-18a,-0.223415075,1.44E-05,0.000244058,0.734661206,5.05E-07,8.19E-05,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.467891403,5.441368717
STK17B,hsa-mir-200c,-0.17640185,0.000653353,0.005722021,0.378131675,0.025110208,0.087647328,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.911824553,2.421767035
STK36,hsa-mir-877,0.1463281,0.004797159,0.027973878,-0.397994744,0.017893696,0.069758794,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.503987733,5.496483589
RSPO3,hsa-mir-497,0.271094935,1.18E-07,4.01E-06,-0.453220946,0.006253596,0.034573305,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.843823373,0.617704388
C11orf68,hsa-mir-382,0.132339187,0.010828113,0.052474197,-0.579320672,0.000265772,0.004474166,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.74201053,2.289773594
RAB3IP,hsa-mir-155,-0.118763068,0.022323726,0.090467678,0.58780565,0.00020485,0.003779438,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.762827525,1.187126379
ZNF395,hsa-mir-326,0.117809891,0.023430131,0.093798047,-0.390674342,0.020319717,0.075993139,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.672362764,0.639549287
FAM127C,hsa-mir-214,0.141847157,0.006274443,0.034457769,-0.490147848,0.002799323,0.020444091,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.478964419,1.877916064
CREB3L2,hsa-mir-92b,-0.180571807,0.000482393,0.004476995,0.466825052,0.00469812,0.02868209,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.754027324,2.516903896
GRP,hsa-mir-375,0.288241887,1.64E-08,7.24E-07,-0.392168887,0.019803372,0.074672193,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.265385618,0.683101328
RUNX1,hsa-mir-141,-0.139760142,0.007092515,0.037889582,0.471525442,0.004244657,0.02682765,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.772048411,2.083060495
METAP2,hsa-mir-629,0.155292758,0.00274267,0.018029769,-0.426379524,0.010645858,0.049254786,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.268157693,1.915814594
NME4,hsa-mir-940,0.212438443,3.79E-05,0.000551172,-0.469358539,0.004448773,0.027666864,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.490043696,2.781630691
IPO9,hsa-mir-323,0.188955109,0.000256876,0.002677896,-0.44220168,0.007819414,0.040093136,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.562176326,1.241365927
PLEKHA6,hsa-mir-766,-0.230785671,7.29E-06,0.000137227,0.420489975,0.011899001,0.053041084,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.294288951,1.076274098
ZNF177,hsa-mir-132,0.168163518,0.001166713,0.00914244,-0.511664855,0.001679869,0.014696495,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.991703908,1.567540784
PKNOX2,hsa-mir-493,0.132496325,0.010733724,0.052125106,-0.661602628,1.51E-05,0.000720774,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.28632246,2.600932203
SNN,hsa-mir-130a,0.221959695,1.64E-05,0.000272548,-0.505180729,0.001966175,0.016273219,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.690406096,1.194439834
TMEM136,hsa-mir-382,0.20090064,9.98E-05,0.001230686,-0.448418895,0.006899292,0.036887623,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.916842161,2.289773594
NUDT16,hsa-mir-136,-0.121197935,0.019700586,0.082415511,0.36987482,0.02874572,0.09601252,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.743950952,1.035870331
TUB,hsa-mir-487a,0.141422154,0.006433827,0.03513184,-0.465211759,0.004863108,0.029332159,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.399447874,1.846856128
NUP107,hsa-mir-454,0.201009254,9.89E-05,0.001221793,-0.570358148,0.000347237,0.005303528,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.314994215,1.984862528
TNFRSF10B,hsa-mir-497,-0.245479953,1.76E-06,4.09E-05,0.521879605,0.001302713,0.012480673,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.678513927,0.617704388
GABRG2,hsa-mir-877,0.165435326,0.001405713,0.01061441,-0.405480665,0.015667925,0.063783727,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.527818375,5.496483589
TCF15,hsa-mir-377,0.151106964,0.003573889,0.02220726,-0.43756209,0.008572558,0.042637362,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.151534639,1.37240312
ZNF439,hsa-mir-203,-0.153141868,0.003144852,0.020090471,0.410715073,0.014253607,0.059874133,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.934186597,0.447987713
OXR1,hsa-mir-182,0.214728538,3.11E-05,0.000466285,-0.517868864,0.001440839,0.01331748,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.78928717,3.144808605
ZNF649,hsa-mir-376c,0.150557881,0.003698406,0.022814273,-0.485316685,0.003125487,0.021965078,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.705917852,1.185583148
PWP1,hsa-mir-335,0.287439599,1.81E-08,7.87E-07,-0.518385471,0.001422355,0.01320366,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.190028793,4.574022073
F2RL1,hsa-mir-494,-0.158696388,0.002200984,0.015154484,0.462184789,0.005186184,0.030599624,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.908305379,2.020147766
BIN2,hsa-mir-99a,0.310062682,1.10E-09,6.67E-08,-0.422269901,0.011507774,0.051875679,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.839111491,0.813405404
UQCRQ,hsa-mir-132,-0.130308271,0.01211583,0.05715009,0.492403658,0.00265746,0.01976924,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.58752452,1.567540784
TMTC4,hsa-mir-27a,-0.175851705,0.000679693,0.005909293,0.496014783,0.002443388,0.018709877,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.201161067,1.474502163
KIAA1522,hsa-mir-543,-0.139350018,0.00726406,0.038594808,0.625884229,5.79E-05,0.001688902,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.141800421,1.812864939
WDR85,hsa-mir-744,0.22299452,1.49E-05,0.000251941,-0.382581042,0.023314142,0.08334598,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.322460473,1.780583938
ITGAL,hsa-mir-3170,-0.156741155,0.002498836,0.016753578,0.368694553,0.029299023,0.097230142,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.14229074,1.746916747
SEC61A2,hsa-mir-185,0.254339962,7.14E-07,1.89E-05,-0.498920276,0.002282225,0.017910735,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.761944546,2.710292726
FASTKD2,hsa-mir-625,0.159799034,0.002047669,0.014312841,-0.55709753,0.00050868,0.00679195,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.194306062,1.26325843
SARNP,hsa-mir-185,0.188262159,0.000270891,0.002796837,-0.414965529,0.013185612,0.056802984,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.067424463,2.710292726
TPD52,hsa-mir-199b,-0.187635048,0.000284187,0.002910243,0.444848631,0.007415612,0.038719024,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.264584083,1.858255597
SLC46A1,hsa-mir-627,-0.141178637,0.006526777,0.035526915,0.380590817,0.024103927,0.085256686,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.296469432,1.30910044
RASGRP3,hsa-mir-31,-0.129336784,0.012778269,0.059511005,0.374307116,0.026743932,0.091482874,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.31496981,1.258108779
ZBTB48,hsa-mir-224,0.228090145,9.38E-06,0.000169968,-0.456745855,0.00581328,0.032971032,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.951712615,2.516553764
TMOD2,hsa-mir-1179,0.186644081,0.000306443,0.003096609,-0.367516497,0.02985997,0.098486257,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.489707937,1.017033147
CUL1,hsa-mir-17,0.1700229,0.001025903,0.008246553,-0.468905858,0.004492468,0.027846232,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.03090286,3.786884216
ARFIP1,hsa-mir-376c,-0.137956398,0.007875026,0.041097589,0.367736857,0.029754378,0.098251611,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.950061696,1.185583148
LEPR,hsa-mir-377,0.125568364,0.015659569,0.069401252,-0.388511104,0.02108688,0.077947157,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.569111894,1.37240312
ZKSCAN2,hsa-mir-629,0.138401965,0.00767488,0.040280322,-0.583696818,0.000232584,0.004102304,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.308078786,1.915814594
PCMT1,hsa-mir-135b,0.132045465,0.011006518,0.05313159,-0.463529372,0.005040461,0.030025303,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.013994878,8.955731474
PAFAH2,hsa-mir-1301,-0.14720846,0.004546793,0.026821938,0.452410889,0.006358734,0.034954278,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.760987041,3.631607087
BCL10,hsa-mir-132,-0.119090098,0.021954693,0.089352795,0.546748756,0.000677826,0.008180032,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.909129835,1.567540784
SELPLG,hsa-mir-200c,-0.305984487,1.85E-09,1.06E-07,0.428379049,0.010246695,0.04801488,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.922225615,2.421767035
ZNF134,hsa-mir-379,0.270068017,1.32E-07,4.43E-06,-0.386165836,0.021945623,0.080058506,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.607121417,1.088202573
CARD6,hsa-mir-141,-0.121115198,0.019785114,0.082681997,0.583269774,0.000235651,0.00413612,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.734442642,2.083060495
PTPRA,hsa-mir-592,0.169648812,0.001052906,0.008419938,-0.448569377,0.006878224,0.036814058,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.135773976,4.421365544
DMWD,hsa-mir-494,0.164917385,0.001455876,0.01091571,-0.377928979,0.025194675,0.087843137,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.867285809,2.020147766
SENP3,hsa-mir-3170,0.274146119,8.39E-08,2.98E-06,-0.508540727,0.001812894,0.015448134,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.04164781,1.746916747
BCOR,hsa-mir-204,0.155312587,0.00273919,0.018012369,-0.386599111,0.021784827,0.079682554,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.107578948,0.305948553
C9orf72,hsa-mir-3651,0.149963547,0.0038376,0.023489473,-0.452899931,0.006295081,0.034725904,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.990166611,3.595302339
SCAMP2,hsa-mir-17,-0.182739881,0.000410918,0.0039317,0.478292199,0.003658472,0.024343416,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.753674234,3.786884216
TRAM2,hsa-mir-625,-0.196262688,0.00014503,0.001676082,0.459018294,0.005543769,0.031956379,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.226784937,1.26325843
SGIP1,hsa-mir-106a,-0.16934387,0.001075402,0.008562695,0.59553104,0.000160591,0.003237965,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.966257911,1.675817792
AS3MT,hsa-mir-18a,0.151838877,0.003413817,0.021421131,-0.591777443,0.000180892,0.003494505,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.568208433,5.441368717
TMEM194A,hsa-mir-15a,0.288805628,1.54E-08,6.83E-07,-0.581933736,0.000245481,0.004247376,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.957825583,2.492028817
WWC2,hsa-mir-154,0.315016966,5.74E-10,3.78E-08,-0.585384831,0.000220808,0.003966072,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.95380533,1.202060954
ZNF682,hsa-mir-19a,0.232920923,5.97E-06,0.000115762,-0.498992516,0.002278339,0.017891575,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.038376025,3.764926193
EVC2,hsa-mir-656,0.186895437,0.000300649,0.003049539,-0.430163679,0.009901228,0.046936063,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.616785695,1.158886044
SH3BP5,hsa-mir-136,0.207515383,5.77E-05,0.000782599,-0.610367354,9.88E-05,0.002372762,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.737921734,1.035870331
TSPAN3,hsa-mir-199b,-0.138296997,0.007721618,0.040473655,0.4620062,0.005205809,0.030672247,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.115286109,1.858255597
SEC14L2,hsa-mir-17,-0.207506874,5.77E-05,0.000783082,0.623294741,6.35E-05,0.001791171,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.487622068,3.786884216
IGF2,hsa-mir-744,0.14112707,0.006546613,0.035615518,-0.407450532,0.015122455,0.062265345,targetprofiler-NO,targetscan-Yes,miRanda-Yes,8.0629394,1.780583938
ZNF322B,hsa-mir-19a,0.248403952,1.31E-06,3.18E-05,-0.415051714,0.013164675,0.05674579,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.720128145,3.764926193
CCDC80,hsa-mir-134,0.184340317,0.000364619,0.003568088,-0.497081548,0.002383099,0.018410559,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.701094565,1.754285234
TRNT1,hsa-mir-30a,-0.207485042,5.79E-05,0.000784278,0.446185932,0.007218474,0.03802874,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.454170012,0.558117383
JPH1,hsa-mir-107,0.141670296,0.006340334,0.034734645,-0.395982706,0.018535039,0.07142613,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.299118783,2.120205942
SLC24A4,hsa-mir-377,0.147620504,0.004433713,0.02629599,-0.39350231,0.019351955,0.07352036,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.524963297,1.37240312
FGFR4,hsa-let-7e,0.156910053,0.002471727,0.016611125,-0.588515728,0.000200369,0.003726707,targetprofiler-NO,targetscan-NO,miRanda-Yes,4.204079509,1.160492122
MAPRE1,hsa-mir-1228,0.164297424,0.001518077,0.011284791,-0.525234581,0.001196259,0.011805547,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.232150382,3.898910562
FZD1,hsa-mir-493,0.132940021,0.010471127,0.051147726,-0.434123107,0.009169933,0.044609718,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.053841313,2.600932203
KIAA0125,hsa-mir-141,-0.164618025,0.001485613,0.011091863,0.495479916,0.002474114,0.018858953,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.448446276,2.083060495
SEC61A2,hsa-mir-744,0.135613333,0.009006086,0.045560489,-0.430429454,0.009850636,0.046780768,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.761944546,1.780583938
FNDC1,hsa-mir-376c,0.227893861,9.55E-06,0.000172595,-0.423014511,0.011347368,0.051400637,targetprofiler-NO,targetscan-NO,miRanda-Yes,9.327556513,1.185583148
QKI,hsa-mir-665,0.131690062,0.011225861,0.053936209,-0.622269736,6.58E-05,0.001833075,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.704387116,0.675344795
RECQL,hsa-mir-21,0.140837026,0.006659196,0.036087402,-0.61322683,8.98E-05,0.002231754,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.465047654,4.763849943
SKA2,hsa-mir-942,0.158280178,0.002261529,0.01548523,-0.586741046,0.000211736,0.003860669,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.28550326,1.908641484
FBRSL1,hsa-mir-625,0.148447179,0.004214465,0.025276056,-0.378141678,0.025106045,0.087636442,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.264046213,1.26325843
ADAT2,hsa-mir-2110,0.119550327,0.021444312,0.087807219,-0.392823188,0.019580782,0.074108055,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.287635168,1.789907143
PACS2,hsa-mir-134,0.145046301,0.005183928,0.029720353,-0.482274437,0.003347405,0.022972818,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.975398248,1.754285234
FAM76B,hsa-mir-19a,0.216019503,2.78E-05,0.000424242,-0.526153465,0.001168472,0.011621349,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.498927914,3.764926193
ANKRD10,hsa-mir-18a,0.13502336,0.009312734,0.046741594,-0.436738248,0.008712557,0.043096464,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.606857912,5.441368717
GPX8,hsa-mir-136,0.295124357,7.16E-09,3.50E-07,-0.498065479,0.002328646,0.018141341,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.926687778,1.035870331
