mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
NOX4,hsa-mir-1287,-0.218770892,0.002849211,0.041098251,0.842803073,0.001123808,0.085743652,targetprofiler-Yes,targetscan-NO,miRanda-NO,7.27484471,1.232791278
TEAD3,hsa-mir-140,-0.190453905,0.00960924,0.093747013,0.851224803,0.000888452,0.077486703,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.713688202,0.86661335
GPN3,hsa-mir-17,0.240102336,0.001027574,0.019887473,-0.874769829,0.000423999,0.057618885,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.508202215,3.280311441
BCL2L2,hsa-mir-181d,-0.218364494,0.002902548,0.04162568,0.848013827,0.000973307,0.080761756,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.463327484,1.671290832
GNE,hsa-mir-660,0.244905283,0.0008064,0.016701955,-0.857917415,0.000729592,0.07170476,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.142207704,0.892434063
C6orf47,hsa-mir-205,-0.206275675,0.004965453,0.060276174,0.912600045,8.89E-05,0.030485706,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.065211188,9.982574008
CLDN4,hsa-mir-1293,-0.192147658,0.00897384,0.08967599,0.933200234,2.73E-05,0.018508789,targetprofiler-Yes,targetscan-Yes,miRanda-NO,3.767147636,10.37939303
ESR1,hsa-mir-96,0.188690486,0.010312729,0.098231371,-0.850993156,0.00089438,0.077720227,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.804160921,2.075120976
C20orf202,hsa-mir-149,-0.287430408,7.62E-05,0.002847739,0.871850117,0.000468274,0.059980232,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.115217703,3.370328702
ATP2C1,hsa-mir-192,-0.293437664,5.29E-05,0.002151639,0.852099871,0.000866325,0.076675599,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.674661101,2.148734803
BCL2L1,hsa-mir-140,0.281547993,0.000108083,0.003733024,-0.905524181,0.000124899,0.035065703,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.289594892,0.86661335
WDFY1,hsa-mir-656,-0.193697143,0.00842545,0.086015187,0.901986961,0.000146592,0.037159113,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.248844765,1.234796787
ZBTB33,hsa-mir-181d,0.263702023,0.000298173,0.00803133,-0.855904933,0.000774899,0.07329579,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.580772811,1.671290832
FXYD5,hsa-mir-27b,-0.189824695,0.009855228,0.095294522,0.864358806,0.000597905,0.066172202,targetprofiler-NO,targetscan-NO,miRanda-Yes,3.208905407,1.121574331
NCKIPSD,hsa-mir-152,-0.297176356,4.19E-05,0.001795056,0.850319965,0.000911776,0.078459309,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.032526969,1.55751113
TARBP2,hsa-mir-181d,0.304506999,2.64E-05,0.001251086,-0.92424991,4.75E-05,0.023281852,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.474195715,1.671290832
OSTM1,hsa-mir-140,-0.209544221,0.004306565,0.054698397,0.931369444,3.08E-05,0.019326376,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.935972238,0.86661335
TUSC1,hsa-mir-31,0.340777535,2.21E-06,0.000171786,-0.867339198,0.000543453,0.063562861,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.937483112,1.899395294
COQ5,hsa-mir-29c,-0.193686084,0.008429257,0.086035382,0.855087958,0.000793885,0.074122982,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.082027862,0.338435325
SEC23A,hsa-mir-140,-0.19953803,0.006615929,0.073137155,0.912451153,8.96E-05,0.0305638,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.905068815,0.86661335
C1S,hsa-mir-552,-0.228788404,0.001785162,0.029559008,0.847677563,0.000982533,0.080980185,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.832449403,316.3599725
SNX8,hsa-mir-205,-0.216662519,0.003135877,0.043870515,0.873817867,0.00043807,0.058366652,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.246490845,9.982574008
DYNC1I1,hsa-mir-183,0.328839592,5.17E-06,0.000342673,-0.840158643,0.001206557,0.088244015,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.980949298,3.100266043
TMEM200B,hsa-mir-140,-0.189382644,0.010031359,0.096425359,0.90260483,0.00014261,0.036745054,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.876734308,0.86661335
RABGAP1,hsa-mir-618,-0.204816048,0.00528786,0.062950719,0.851705701,0.00087624,0.077092879,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.748162395,3.013765832
SLC35A3,hsa-mir-136,-0.22649339,0.001990505,0.03193102,0.83268044,0.001465399,0.095600983,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.816583649,0.694714543
PDE7A,hsa-mir-23a,0.210490275,0.004131119,0.053158387,-0.871059198,0.000480849,0.060616722,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.04475884,2.135776331
HNF4A,hsa-mir-154,-0.195234581,0.007910911,0.082529358,0.898580867,0.000170088,0.039547256,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.488946583,1.314379336
FAT2,hsa-mir-3150b,-0.197599475,0.007173845,0.077250182,0.861078801,0.000662489,0.069037803,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.161596842,11.81214087
SMC3,hsa-let-7c,0.246234325,0.000753455,0.015904266,-0.837363784,0.0012989,0.09104508,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.473393696,0.852622359
ANKRD13A,hsa-mir-29c,0.283968438,9.37E-05,0.003340891,-0.892786927,0.000216521,0.043936751,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.799741073,0.338435325
ZNHIT6,hsa-mir-182,0.199206858,0.006708409,0.073827066,-0.867025906,0.000548993,0.063851112,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.286823741,1.722221601
MYH9,hsa-mir-552,-0.208445127,0.004518785,0.056476771,0.86497985,0.000586233,0.065630774,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.398819845,316.3599725
USP13,hsa-mir-182,0.269233579,0.000219326,0.006394646,-0.835881272,0.001349983,0.092594305,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.261685163,1.722221601
ERC1,hsa-mir-141,0.213773404,0.003571042,0.048023536,-0.895370271,0.000194763,0.042187788,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.85688196,1.456361288
ANO6,hsa-mir-140,-0.228852554,0.00177971,0.029491685,0.863431484,0.000615658,0.066878569,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.754126941,0.86661335
AK2,hsa-mir-193a,0.27436429,0.000163984,0.005133422,-0.86078184,0.000668586,0.069306529,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.456968083,1.1552916
EXOC5,hsa-mir-140,-0.41434523,5.00E-09,1.03E-06,0.908148022,0.00011046,0.03317573,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.031775087,0.86661335
CLN8,hsa-mir-140,0.267302772,0.000244328,0.006930286,-0.885435166,0.000288634,0.049882974,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.476919148,0.86661335
NPAS4,hsa-mir-335,0.443363686,2.92E-10,8.73E-08,-0.88585455,0.000284088,0.049489601,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.123769949,6.682813493
PAK2,hsa-mir-140,-0.288466595,7.16E-05,0.002713146,0.93408228,2.58E-05,0.018114573,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.713747844,0.86661335
VTI1A,hsa-mir-205,-0.226496695,0.001990194,0.031927785,0.86867354,0.000520329,0.06248027,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.05510851,9.982574008
GPR135,hsa-mir-140,-0.201456279,0.006102276,0.069284231,0.937825714,1.99E-05,0.016483338,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.589231327,0.86661335
