mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
IL12RB1,hsa-mir-92b,-0.185012706,8.03E-05,0.001470569,0.475755263,2.75E-05,0.00036812,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.561392334,0.563353043
BRWD3,hsa-mir-26b,-0.174822482,0.000197024,0.003030974,0.261333903,0.027710535,0.082950696,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.778999126,1.437393353
PMS2L2,hsa-mir-32,-0.115606453,0.014244007,0.080766988,0.360354357,0.002022386,0.011228318,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.111664749,1.307446101
ARL10,hsa-mir-421,0.192268669,4.11E-05,0.000852428,-0.294130289,0.012783898,0.046363306,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.064910176,1.942162381
UBXN4,hsa-mir-520c,0.110957971,0.018679377,0.098016597,-0.384777011,0.000922398,0.006074345,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.395100478,7.027142285
STC1,hsa-mir-30d,-0.163711029,0.000496146,0.006310721,0.292113714,0.013440644,0.048175526,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.338608613,0.567996808
AARS2,hsa-mir-17,0.320239537,3.63E-12,5.57E-10,-0.264085615,0.026054802,0.079230208,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.57895663,2.992725113
RASSF2,hsa-mir-424,-0.120253026,0.01076388,0.066011253,0.544804318,9.02E-07,2.24E-05,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.420709746,2.337031822
CCNE2,hsa-mir-590,0.195655722,2.98E-05,0.000654984,-0.360130918,0.002036402,0.011287718,targetprofiler-NO,targetscan-Yes,miRanda-NO,6.42373418,4.834732347
EGFR,hsa-mir-370,0.295696433,1.64E-10,1.77E-08,-0.338013381,0.003939446,0.018850838,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.353517885,1.024103751
SLA,hsa-mir-1246,-0.143897016,0.002239046,0.020381777,0.525811721,2.49E-06,5.18E-05,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.42779636,1.301821997
ATXN3,hsa-mir-197,0.130851843,0.00548768,0.040170924,-0.350061602,0.002765942,0.014318294,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.849177419,0.06094867
AKAP13,hsa-mir-629,-0.216547794,3.64E-06,0.000113346,0.251898227,0.03407713,0.096791439,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.461562393,2.570630447
CYTH1,hsa-mir-3652,-0.238961858,2.99E-07,1.35E-05,0.380550351,0.001061244,0.006779555,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.721509673,0.923649388
SRPK1,hsa-mir-3174,0.112410265,0.017179348,0.092333035,-0.264127939,0.026030003,0.079172785,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.988715136,3.482985051
ZNF554,hsa-mir-374a,-0.182533613,0.000100343,0.00176074,0.290463279,0.01399965,0.049679679,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.986814534,1.130355258
TRIM14,hsa-mir-33b,-0.121499629,0.009968896,0.062436497,0.267385528,0.024180244,0.074924275,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.013708015,3.896978455
PLA2G15,hsa-mir-193b,-0.148865023,0.001560228,0.015441012,0.431665271,0.000170849,0.001599747,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.672977789,1.015058533
CAT,hsa-mir-605,0.113849686,0.01579762,0.086975925,-0.277975958,0.01891743,0.062339915,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.259535856,0.053382098
TRIM11,hsa-mir-627,0.189438083,5.36E-05,0.001057281,-0.264715358,0.025687874,0.07839833,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.800090949,3.547351524
SUSD5,hsa-mir-136,0.146410678,0.001867615,0.017741547,-0.439985479,0.000123352,0.001233336,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.367874416,3.401310501
DBF4,hsa-mir-3682,0.363201805,1.78E-15,4.80E-13,-0.45697877,6.17E-05,0.000706344,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.717211456,1.039441555
TMEM87A,hsa-mir-30d,0.152021672,0.00123315,0.012855629,-0.327915424,0.005243893,0.023491421,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.774937825,0.567996808
STK35,hsa-mir-561,0.118449087,0.012013705,0.071479491,-0.259465536,0.028884624,0.085560736,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.359229331,6.217686565
APAF1,hsa-mir-889,0.118072357,0.012290344,0.072648716,-0.346164466,0.003105809,0.015675986,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.081056185,5.084885041
ATG2A,hsa-mir-552,0.12566424,0.007677586,0.051512403,-0.298215459,0.011538128,0.042875907,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.205635292,7.289084812
PABPC1,hsa-mir-27b,0.120135079,0.01084193,0.066367398,-0.251131692,0.034644111,0.097995215,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.070681765,1.262757921
SUDS3,hsa-mir-212,0.116341616,0.013634806,0.078271758,-0.625560448,5.46E-09,3.14E-07,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.418484292,1.392277188
ZNF524,hsa-mir-1226,-0.111029961,0.018602414,0.097729205,0.323339098,0.005951461,0.025888204,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.130610137,0.157363256
GRK6,hsa-mir-326,-0.130161566,0.005742312,0.041534236,0.40931219,0.000393611,0.003103641,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.972418902,0.140245966
ZNF530,hsa-mir-25,0.235734821,4.36E-07,1.87E-05,-0.449336249,8.47E-05,0.000911202,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.438342456,1.391117852
PRR11,hsa-mir-216a,0.282248785,1.14E-09,1.01E-07,-0.477357765,2.56E-05,0.000347424,targetprofiler-NO,targetscan-Yes,miRanda-Yes,6.223014371,4.086544397
C16orf59,hsa-mir-2355,0.164511591,0.000465092,0.00599584,-0.272327207,0.021587528,0.068809581,targetprofiler-NO,targetscan-Yes,miRanda-NO,14.41334195,3.856028813
DDX10,hsa-mir-522,0.23761175,3.51E-07,1.55E-05,-0.421431902,0.000252157,0.002178428,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.423089884,2.862756313
ARRDC1,hsa-mir-668,-0.110565657,0.019103682,0.09959388,0.321828367,0.006202846,0.026718847,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.401397734,0.902474201
CBFA2T2,hsa-mir-570,0.144081487,0.002209649,0.020176844,-0.387639191,0.000837953,0.005630134,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.428082985,4.047866165
SECISBP2,hsa-let-7d,0.202614742,1.52E-05,0.000374024,-0.29204918,0.013462134,0.048233558,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.928950248,0.093438793
CTBP2,hsa-mir-497,-0.225506035,1.38E-06,5.00E-05,0.362935901,0.001866618,0.010547372,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.391725394,1.122937192
BRD3,hsa-mir-17,0.243882797,1.67E-07,8.16E-06,-0.434524371,0.000152901,0.001464204,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.990360773,2.992725113
FLT3,hsa-mir-4326,-0.128465398,0.006413678,0.045081376,0.481207694,2.16E-05,0.00030191,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.708794169,0.631052325
CNTD1,hsa-mir-145,0.131855108,0.005135685,0.038234099,-0.292644037,0.013265167,0.047681793,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.53705101,0.202537913
ZNF131,hsa-mir-579,0.294604447,1.93E-10,2.05E-08,-0.257846349,0.029935739,0.087859999,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.593432258,4.012084879
THSD4,hsa-mir-18b,0.114668921,0.01505554,0.084042723,-0.330575146,0.004867751,0.022185234,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.458740213,1.237985313
MXD4,hsa-mir-940,-0.111787918,0.017808746,0.094769225,0.409932489,0.000384897,0.003049421,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.637380685,0.520034587
AHNAK,hsa-mir-372,0.137364269,0.003540757,0.028888077,-0.258149973,0.029736224,0.087435798,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.262996038,43.69538498
DENND1C,hsa-mir-33a,-0.147388219,0.001739087,0.01680602,0.353403226,0.002501406,0.013240978,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.938964199,3.320242046
CDS1,hsa-mir-145,0.116552498,0.013464345,0.077577672,-0.368785131,0.001552836,0.00913537,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.891423571,0.202537913
ELL2,hsa-mir-19a,-0.114682136,0.015043825,0.08399781,0.414446692,0.000326606,0.002673886,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.032147321,7.545139469
MARK4,hsa-mir-664,-0.185668652,7.57E-05,0.001402003,0.618855153,8.82E-09,4.71E-07,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.252673249,1.340401801
PLAG1,hsa-mir-30d,0.144160165,0.002197219,0.020091296,-0.387001608,0.000856132,0.00572584,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.403884015,0.567996808
NPR2,hsa-mir-195,0.197446747,2.51E-05,0.000568396,-0.411342706,0.000365739,0.002927954,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.493459509,0.305641814
FGL2,hsa-mir-561,-0.112006898,0.017585026,0.093898973,0.264786975,0.025646423,0.078299474,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.629703327,6.217686565
PILRA,hsa-mir-760,-0.121598865,0.009907911,0.062149388,0.259352922,0.028956709,0.085721734,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.352924987,0.561842263
FGF11,hsa-mir-585,-0.115065209,0.014707686,0.082624474,0.43231067,0.000166636,0.001567913,targetprofiler-Yes,targetscan-Yes,miRanda-NO,15.29120141,0.657597643
CHIC1,hsa-mir-874,0.128179278,0.006533622,0.0457172,-0.427228903,0.000202564,0.001831465,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.834705547,0.323137143
ZMYM4,hsa-mir-323,0.144539445,0.002138189,0.019684241,-0.376907407,0.001195797,0.007440076,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.28099904,1.936252907
LHFPL3,hsa-mir-375,0.143693776,0.002271846,0.020609543,-0.272236498,0.021632897,0.068917981,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.388408497,1.198285752
RBM43,hsa-mir-3178,0.187252572,6.55E-05,0.00124633,-0.282610619,0.016942659,0.057360267,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.842902538,0.70319712
PDLIM2,hsa-mir-3620,-0.152485198,0.001190828,0.012516709,0.253999915,0.032562239,0.093563317,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.272954806,0.271332546
ICA1,hsa-mir-143,-0.115945261,0.013960338,0.079626696,0.469617687,3.60E-05,0.000457446,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.381983386,0.27743506
SP100,hsa-mir-141,-0.157625429,0.000803209,0.009219202,0.454485059,6.85E-05,0.000768581,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.822077763,6.418746199
BRD1,hsa-mir-193b,-0.117035747,0.013080783,0.075971834,0.478968504,2.38E-05,0.000327628,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.094914744,1.015058533
NUDT15,hsa-mir-570,0.269161813,6.84E-09,4.95E-07,-0.269507515,0.02303626,0.072234933,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.163333112,4.047866165
VAPB,hsa-mir-421,0.265109442,1.17E-08,7.97E-07,-0.339031068,0.003825516,0.018427446,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.128348379,1.942162381
CDR2,hsa-mir-199b,0.251182742,6.88E-08,3.77E-06,-0.527979699,2.23E-06,4.72E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.419298464,3.299074321
CCNF,hsa-mir-1275,-0.120586313,0.010546015,0.065040669,0.51246383,4.91E-06,9.03E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.978447516,0.502603193
CHRD,hsa-mir-378,-0.205027395,1.19E-05,0.000306286,0.603316056,2.57E-08,1.16E-06,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.457408259,0.179772805
RNPEP,hsa-mir-632,-0.115846531,0.014042483,0.079949792,0.302025935,0.010472501,0.03984663,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.393299373,0.782693986
FIGN,hsa-mir-659,0.195584093,3.00E-05,0.00065867,-0.389122694,0.000797001,0.005411077,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.94111662,1.142838488
GPR132,hsa-mir-497,0.168450311,0.000336953,0.004651571,-0.313564643,0.007750283,0.031690888,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.528861409,1.122937192
TSPAN12,hsa-mir-607,-0.117994887,0.012347924,0.072896857,0.263441468,0.026434698,0.080095896,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.455760802,0.286171182
ZNF318,hsa-mir-629,0.121926943,0.009708639,0.061233181,-0.326647565,0.005432066,0.024136938,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.136617155,2.570630447
TOMM40L,hsa-mir-145,-0.151935075,0.001241209,0.012921901,0.42246189,0.000242604,0.002112532,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.511108877,0.202537913
GIPR,hsa-mir-1245,-0.111576172,0.018027436,0.095602215,0.335965598,0.004177864,0.019716469,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.267188852,2.240758499
SEL1L3,hsa-mir-301b,-0.238859332,3.03E-07,1.37E-05,0.374920914,0.001275491,0.007829285,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.643390449,16.76732641
C9orf68,hsa-mir-320a,0.199543973,2.05E-05,0.000480283,-0.414131998,0.000330391,0.00269839,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.855340272,0.462748324
CLOCK,hsa-mir-19a,-0.17372964,0.000216307,0.003267517,0.259510123,0.028856125,0.085495854,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.161108136,7.545139469
ST6GALNAC3,hsa-mir-891a,0.157790123,0.000792982,0.009124233,-0.281615396,0.017351099,0.05840428,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.244605751,2.547164041
FZD4,hsa-mir-2115,0.146492789,0.001856493,0.01766269,-0.303997767,0.009955475,0.038332991,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.328161244,0.919945444
CBX7,hsa-mir-3680,-0.121879912,0.009736986,0.061353991,0.285826752,0.015678684,0.054112233,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.339064144,0.89172428
IPP,hsa-mir-20a,-0.114433513,0.015265578,0.084890947,0.313265938,0.007812051,0.031880917,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.231429328,5.102578669
NFAT5,hsa-mir-335,-0.113955195,0.015700283,0.086585846,0.408337739,0.000407664,0.003191378,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.800191644,2.219972265
GFER,hsa-mir-3928,-0.115826053,0.014059574,0.080018081,0.445197257,0.000100151,0.001043341,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.554820917,0.223696832
OPA1,hsa-mir-935,0.137408864,0.003529923,0.028819677,-0.418007798,0.000286451,0.002410386,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.355332393,0.201125559
XPO5,hsa-mir-130a,0.302736995,5.70E-11,6.87E-09,-0.380161948,0.001074907,0.006846645,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.039434686,2.062070122
ZMYM4,hsa-mir-487a,0.158080894,0.000775218,0.008965791,-0.361698226,0.0019399,0.010870352,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.28099904,0.396385538
FMNL3,hsa-mir-187,-0.127312894,0.006909177,0.047641599,0.282556759,0.01696455,0.057419158,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.675688749,2.490226971
CENPA,hsa-mir-98,0.147620832,0.001709722,0.016580369,-0.434453708,0.000153323,0.001467471,targetprofiler-NO,targetscan-NO,miRanda-Yes,12.31586043,1.342556444
AMOTL2,hsa-mir-452,0.176589729,0.000169212,0.002683248,-0.334551152,0.004349936,0.020333922,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.52199335,1.577522073
DLC1,hsa-mir-363,-0.174255545,0.000206817,0.00315206,0.505891391,6.78E-06,0.000117664,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.239327523,1.286946516
SEPHS1,hsa-mir-3654,0.124360852,0.008338173,0.054771755,-0.312674148,0.007935698,0.03226195,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.181568998,1.178127746
IL10RA,hsa-mir-93,-0.140264134,0.00289573,0.024788769,0.456841181,6.21E-05,0.000709643,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.683774478,2.84722477
PRKAA2,hsa-mir-618,0.302128882,6.25E-11,7.45E-09,-0.47641625,2.67E-05,0.000359472,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.323290937,0.469697884
RASGRP3,hsa-mir-1910,-0.132063888,0.005065043,0.037837963,0.519542813,3.44E-06,6.75E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.877115247,0.392591387
ENPP1,hsa-mir-132,0.151890762,0.001245351,0.012956354,-0.264053138,0.026073845,0.079275876,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.901486856,0.668340191
KPNA3,hsa-mir-2116,0.200941041,1.79E-05,0.000428953,-0.530573183,1.94E-06,4.22E-05,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.734754868,0.324441306
TMOD3,hsa-mir-31,0.209748081,7.39E-06,0.000205357,-0.409604488,0.000389482,0.003078306,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.700438261,34.0985595
ZNF24,hsa-mir-452,-0.135453452,0.004034288,0.031894431,0.650030609,8.56E-10,6.58E-08,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.95699246,1.577522073
TLN1,hsa-mir-193b,-0.146245997,0.001890104,0.01790703,0.485881793,1.74E-05,0.000253854,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.534303058,1.015058533
TIA1,hsa-mir-30d,0.125381602,0.007816727,0.052206642,-0.37081723,0.00145549,0.008685469,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.757954925,0.567996808
DENR,hsa-mir-1229,0.124170682,0.008438678,0.055261813,-0.45984023,5.48E-05,0.000641338,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.655352261,0.779689572
SENP3,hsa-mir-182,0.159619029,0.000687224,0.008164687,-0.363565713,0.00183029,0.010388687,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.139249512,7.366025472
RORA,hsa-mir-652,0.117723814,0.012551279,0.073742556,-0.326433659,0.005464395,0.024248726,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.454071557,0.540629022
PTPN13,hsa-mir-590,-0.280751758,1.41E-09,1.22E-07,0.29160421,0.013611119,0.048639035,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.540509768,4.834732347
CALML4,hsa-mir-874,0.151952037,0.001239627,0.012908912,-0.382477023,0.000995763,0.006452691,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.940157829,0.323137143
UBA5,hsa-mir-579,0.119641283,0.011174165,0.067839084,-0.268821404,0.023401012,0.073085079,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.156341207,4.012084879
ZNF135,hsa-mir-154,0.173101061,0.000228184,0.003410655,-0.51118592,5.23E-06,9.51E-05,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.079753481,2.23493221
ISPD,hsa-mir-299,0.110533471,0.019138862,0.099726588,-0.486301656,1.71E-05,0.000249893,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.769820885,0.984372395
ERAP1,hsa-mir-580,-0.127031217,0.007035376,0.04830215,0.334861719,0.004311625,0.020197263,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.832821592,6.013095824
LCORL,hsa-mir-1276,0.197143695,2.59E-05,0.000582275,-0.258672394,0.029395553,0.086700773,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.811529032,1.687250082
CDC42,hsa-mir-141,-0.160599947,0.00063604,0.007686541,0.268708115,0.023461708,0.07322172,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.863536584,6.418746199
PTPN7,hsa-mir-199b,0.180764624,0.000117431,0.001999699,-0.324963238,0.00569126,0.025019723,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.653189306,3.299074321
C11orf92,hsa-mir-3129,-0.122401732,0.009426562,0.059927548,0.621909241,7.10E-09,3.92E-07,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.701603681,2.234289842
FOXJ3,hsa-mir-1227,0.206130027,1.07E-05,0.000279315,-0.330558779,0.00486999,0.022192984,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.153158284,0.078925329
ZNF813,hsa-mir-197,0.118675373,0.011850197,0.070773873,-0.253980078,0.03257627,0.093596717,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.16251212,0.06094867
SLC30A7,hsa-mir-19a,-0.156097948,0.000904049,0.010101208,0.255669242,0.031399564,0.09104338,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.41185613,7.545139469
TRAK1,hsa-mir-340,-0.172843073,0.000233233,0.003469827,0.266484796,0.024680202,0.076098499,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.876475085,1.027736902
CD59,hsa-mir-642a,0.121295759,0.010095232,0.063003935,-0.327373154,0.005323659,0.02376087,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.571052123,0.316254954
SPDYA,hsa-mir-607,-0.141969645,0.002568253,0.022629204,0.299451702,0.011182532,0.041869288,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.628833085,0.286171182
FAM46A,hsa-mir-150,-0.193229092,3.76E-05,0.000791658,0.267318246,0.02421729,0.075013532,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.506811879,0.327569855
RXRA,hsa-mir-22,0.211498638,6.17E-06,0.0001766,-0.570565597,2.05E-07,6.56E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.653491288,2.492736101
PPP2R5C,hsa-mir-580,-0.165357768,0.00043424,0.005679028,0.475790722,2.75E-05,0.000367703,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.93734408,6.013095824
PEX13,hsa-mir-15a,-0.190770858,4.73E-05,0.000956603,0.328985462,0.005089585,0.022953621,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.421026009,2.246919821
APBB1IP,hsa-mir-195,0.160482876,0.000641957,0.007741424,-0.4218614,0.000248132,0.002149974,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.624595571,0.305641814
PCSK7,hsa-mir-1291,-0.152189517,0.001217668,0.012729446,0.378715219,0.00112721,0.007106361,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.09592784,0.655978971
EFHD1,hsa-mir-4326,0.16439647,0.000469444,0.006039505,-0.441179341,0.000117638,0.001187232,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.01711069,0.631052325
MGRN1,hsa-mir-197,-0.111019979,0.01861307,0.09777027,0.669857026,1.68E-10,1.65E-08,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.223462107,0.06094867
KIAA0513,hsa-mir-1276,-0.16228656,0.000556213,0.006908179,0.306110961,0.009426206,0.036771671,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.701033471,1.687250082
MAPKAPK3,hsa-mir-3651,-0.117310635,0.012866925,0.075071113,0.362298494,0.001904042,0.010710609,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.85493237,0.308252285
KIF3A,hsa-mir-590,-0.209276009,7.76E-06,0.000213937,0.300454596,0.010901089,0.041075621,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.972398419,4.834732347
PRKAA1,hsa-mir-3190,0.113862596,0.015785681,0.086925579,-0.41485634,0.000321738,0.002641971,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.239221142,0.911210565
EPHA7,hsa-mir-3651,0.166058269,0.000410152,0.005432244,-0.268218062,0.023725802,0.073848476,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.921570845,0.308252285
PHIP,hsa-mir-1323,0.171602832,0.000258997,0.003776232,-0.463370304,4.71E-05,0.000568648,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.096938923,0.546416716
PNRC2,hsa-mir-500a,0.136820643,0.003675276,0.029717818,-0.524407329,2.68E-06,5.50E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.780895231,0.628500325
ATG7,hsa-mir-200c,-0.237148806,3.70E-07,1.62E-05,0.558806028,4.09E-07,1.16E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.824518243,0.972717091
ZNF667,hsa-mir-520g,0.230235199,8.16E-07,3.19E-05,-0.254210043,0.032413931,0.093242705,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.454696977,1.647095853
EDNRA,hsa-mir-579,-0.12803718,0.006593936,0.046027348,0.326705542,0.005423333,0.024107147,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.555843422,4.012084879
MYOZ3,hsa-mir-520h,0.126556636,0.007252671,0.049396984,-0.384475824,0.000931718,0.00612248,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.400714655,1.631507678
HMGXB4,hsa-mir-1226,0.16490141,0.000450635,0.005849727,-0.314672818,0.007524854,0.030974217,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.334068638,0.157363256
USP30,hsa-mir-148b,0.122231565,0.009526811,0.060400816,-0.260999502,0.027917666,0.083408866,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.853730415,1.231992281
XK,hsa-mir-1254,0.231500637,7.08E-07,2.82E-05,-0.341806877,0.003529508,0.01731394,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.576871113,0.700672196
CASP8AP2,hsa-mir-579,0.113501362,0.01612273,0.08828202,-0.306437876,0.009346559,0.036531258,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.082830314,4.012084879
YDJC,hsa-mir-140,-0.191739665,4.32E-05,0.000887883,0.499436856,9.26E-06,0.000151832,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.587636958,0.480769221
USP37,hsa-mir-212,0.20728751,9.50E-06,0.000253435,-0.337460964,0.004002542,0.019078177,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.573650886,1.392277188
NT5DC2,hsa-mir-590,0.171625357,0.000258507,0.003770626,-0.310347224,0.008438655,0.033796491,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.574920472,4.834732347
TRMT12,hsa-mir-618,0.156901095,0.000849655,0.009627521,-0.348805155,0.002871697,0.01474956,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.234689008,0.469697884
MCTP2,hsa-mir-942,-0.188301332,5.95E-05,0.001151822,0.263784871,0.026231592,0.079624305,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.269365566,1.084272732
EXOC5,hsa-mir-522,0.21356345,4.98E-06,0.00014754,-0.307514126,0.009088483,0.035767,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.960089555,2.862756313
ZNF761,hsa-mir-518b,0.177204927,0.000160427,0.002569881,-0.321982696,0.006176744,0.026630253,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.51569339,0.46171179
PIK3CD,hsa-mir-421,-0.217756948,3.20E-06,0.000101625,0.365569189,0.001718915,0.009893172,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.986721738,1.942162381
ZNF136,hsa-mir-520f,0.124816887,0.008101493,0.053622107,-0.305125376,0.00966992,0.037479704,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.776917694,2.667642573
