mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
APP,hsa-mir-143,0.215641758,1.31E-06,1.93E-05,-0.550877524,2.32E-05,0.001366006,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.741382436,0.535035777
LGALS3BP,hsa-mir-197,-0.188355239,2.51E-05,0.000254388,0.455643264,0.000687919,0.017443883,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.59845567,2.092432689
RASAL2,hsa-mir-10b,0.120292129,0.007437843,0.030325627,-0.408962458,0.002610558,0.043237967,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.019932975,1.622824259
PARD6B,hsa-mir-205,-0.17994622,5.76E-05,0.000520745,0.442611779,0.001017525,0.022917259,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.818681895,0.617863479
PIGQ,hsa-mir-370,-0.101056402,0.024694248,0.078547597,0.508060744,0.000120558,0.004862228,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.246052364,0.760944148
EDNRA,hsa-mir-766,-0.187543268,2.73E-05,0.000273107,0.584193059,5.45E-06,0.000430676,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.397071243,1.230333357
SUSD1,hsa-mir-32,-0.139363904,0.001903861,0.009970675,0.553044545,2.12E-05,0.001274771,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.899172244,1.837678168
STXBP5,hsa-mir-323,-0.112748028,0.012155388,0.04493632,0.460683209,0.000588794,0.015602124,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.710089652,0.519076548
PREX1,hsa-mir-331,0.17147251,0.000128189,0.001031398,-0.367844841,0.007299511,0.08372136,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.958659882,0.688080625
ADAM22,hsa-mir-2355,-0.100816382,0.02503967,0.079402853,0.468385502,0.000462031,0.013143188,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.511136081,1.240099321
ENPP3,hsa-mir-204,-0.113564532,0.011540939,0.043117053,0.577699563,7.32E-06,0.000544957,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.241281835,0.292234626
SFMBT1,hsa-mir-130b,0.155842815,0.000508449,0.003310965,-0.430375224,0.001449396,0.029177977,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.00418377,2.347782508
ZNF33B,hsa-mir-1468,0.12153209,0.006843355,0.028359076,-0.440190527,0.001092445,0.024044841,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.042950083,1.541206491
VPS37C,hsa-mir-192,0.177707271,7.15E-05,0.000625788,-0.419851983,0.001944657,0.03560652,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.550111168,1.279369406
CRYZ,hsa-mir-32,-0.204314948,4.69E-06,5.90E-05,0.616544116,1.14E-06,0.000119976,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.515454033,1.837678168
PLA2G4A,hsa-mir-598,-0.131365257,0.003444273,0.01623783,0.686836196,1.89E-08,3.82E-06,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.200516699,1.463942979
KIAA0319,hsa-mir-451,0.246146367,2.98E-08,6.74E-07,-0.364039843,0.00797741,0.088435586,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.681699656,0.602629947
GNA12,hsa-mir-151,0.336174761,1.62E-14,1.32E-12,-0.555712393,1.90E-05,0.00116737,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.998644882,1.160749463
PLEKHA6,hsa-mir-625,-0.21623829,1.23E-06,1.82E-05,0.784106008,6.20E-12,3.76E-09,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.633012426,1.644402713
STK33,hsa-mir-944,0.136095551,0.002434823,0.012215306,-0.395622819,0.003696247,0.054248052,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.403802898,0.638824198
ABCC3,hsa-mir-186,-0.133554424,0.002937454,0.014253414,0.513638939,9.85E-05,0.004171785,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.395805863,1.49141688
YEATS2,hsa-mir-98,0.163803348,0.000255971,0.001854393,-0.417749985,0.00205996,0.036988728,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.18103655,1.227564595
FAIM,hsa-mir-154,-0.097092591,0.030957186,0.093712325,0.446182775,0.000915428,0.021318402,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.867051334,0.884492435
MBP,hsa-mir-891a,-0.149890635,0.000831941,0.005008101,0.379092677,0.005579923,0.070663358,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.198888259,0.036046337
MTA1,hsa-mir-432,-0.144007598,0.001330297,0.007404516,0.459658038,0.000607844,0.015955068,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.153636779,0.701984654
MLF1,hsa-mir-429,0.120064802,0.007551711,0.030692762,-0.408025272,0.002676359,0.04397249,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.134097211,1.646641262
GALNT14,hsa-mir-30b,-0.167300158,0.00018744,0.00142378,0.35581083,0.009632778,0.09947702,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.828293209,2.334435285
RNF170,hsa-mir-200b,-0.137674989,0.00216333,0.011079758,0.399600813,0.00333703,0.050735523,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.844414672,1.708416811
NUP62,hsa-mir-1307,0.300891301,8.52E-12,4.20E-10,-0.433987773,0.001307429,0.027240691,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.118384048,1.509400069
CLU,hsa-mir-503,-0.112438807,0.012395528,0.045633289,0.551773326,2.24E-05,0.001328426,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.17148367,2.346655805
SLAMF7,hsa-mir-205,0.190709593,1.98E-05,0.000206884,-0.37837332,0.00567819,0.071431212,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.085358346,0.617863479
NOL6,hsa-mir-331,0.12939823,0.003966009,0.018208854,-0.449055952,0.000840068,0.020068857,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.33575175,0.688080625
ADCY2,hsa-mir-382,0.159430617,0.000374654,0.002559815,-0.456666193,0.000666662,0.017049416,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.777250067,0.915503437
CD24,hsa-mir-141,-0.138305521,0.002062899,0.010652496,0.643236752,2.71E-07,3.62E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.762648568,2.85875723
SNAP47,hsa-mir-940,0.263437812,2.75E-09,7.99E-08,-0.419684269,0.001953641,0.035725844,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.127316967,1.275429975
XPO5,hsa-mir-1251,0.098551156,0.028510255,0.087866027,-0.386979912,0.004596243,0.06243769,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.269266376,0.143877121
E2F3,hsa-mir-345,0.296899421,1.64E-11,7.69E-10,-0.367719827,0.007320961,0.083881235,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.471321433,1.430414947
ATP8A1,hsa-mir-539,-0.135414766,0.002561157,0.01273411,0.502426894,0.000147385,0.00565594,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.538714967,0.895373408
GATA3,hsa-mir-144,-0.107548911,0.016789895,0.05800453,0.413452831,0.002314765,0.039938641,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.216647988,0.673242945
ANKRD29,hsa-mir-200a,0.212114939,1.97E-06,2.75E-05,-0.4215593,0.001855269,0.034490495,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.365373506,1.583252162
FAM155B,hsa-mir-134,-0.121017663,0.007084623,0.029160601,0.398445653,0.003438023,0.051735083,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.735102243,0.807121697
BAMBI,hsa-mir-205,-0.133074601,0.003042344,0.014671276,0.500900844,0.000155535,0.005890551,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.895238282,0.617863479
PCDH7,hsa-mir-200a,-0.16049672,0.000341729,0.002368909,0.757411712,8.10E-11,3.50E-08,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.271865532,1.583252162
C1orf198,hsa-mir-136,0.147730732,0.000990375,0.005792215,-0.38251539,0.005132467,0.067055952,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.959468977,0.59321929
NFKBIE,hsa-mir-484,0.116498838,0.009553493,0.037069582,-0.417062014,0.002098998,0.037442423,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.221834949,1.768140884
DLG4,hsa-mir-2110,-0.24334836,4.31E-08,9.35E-07,0.451727285,0.000775056,0.018980098,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.550921828,1.956326201
RUFY3,hsa-mir-374b,0.099822791,0.026514315,0.083039006,-0.383915115,0.004958737,0.065640434,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.005500984,1.198405646
EXOC7,hsa-mir-425,0.127069039,0.00467567,0.020826501,-0.377726978,0.00576777,0.072146165,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.210991916,3.111875426
PAPPA,hsa-mir-33b,-0.162146292,0.000296059,0.002097305,0.389857424,0.004277291,0.059638435,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.374537387,0.675574466
SERPINF2,hsa-mir-940,-0.157830389,0.000429662,0.002874656,0.723144642,1.41E-09,4.15E-07,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.325096298,1.275429975
RBM8A,hsa-mir-144,0.157211901,0.000452869,0.003005036,-0.374246513,0.006271695,0.076096712,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.021805149,0.673242945
ABR,hsa-mir-212,0.16007803,0.000354324,0.002442852,-0.593687739,3.50E-06,0.00030089,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.824108087,0.621890845
ALDH1A3,hsa-mir-766,0.135072267,0.002626949,0.013004466,-0.398507297,0.003432566,0.051681508,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.99618497,1.230333357
RNF180,hsa-mir-186,-0.326438863,9.93E-14,7.05E-12,0.360530523,0.008650418,0.093000095,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.470833571,1.49141688
ZDHHC14,hsa-mir-10b,0.270231691,1.03E-09,3.29E-08,-0.435144234,0.001264687,0.026616254,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.84884163,1.622824259
MLLT6,hsa-mir-541,-0.107698588,0.016637412,0.057595578,0.419898364,0.001942179,0.035574484,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.07436938,0.515379556
CCND2,hsa-mir-10b,-0.163906642,0.000253648,0.001840139,0.447428581,0.000882036,0.02076677,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.414220664,1.622824259
MTERFD2,hsa-mir-335,-0.105902779,0.01854928,0.062764678,0.423569454,0.00175473,0.033216031,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.070158118,1.639342299
DAZAP1,hsa-mir-1247,-0.338848239,9.77E-15,8.29E-13,0.435909517,0.001237094,0.026247297,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.378708675,0.919410903
TRIM35,hsa-mir-10b,-0.122605162,0.006363627,0.026744634,0.655340489,1.35E-07,2.02E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.615569969,1.622824259
TMED10,hsa-mir-410,-0.102028319,0.023337263,0.075168814,0.436149467,0.001228554,0.026120382,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.956474643,0.739723498
POU2F3,hsa-mir-144,-0.101673916,0.023824413,0.076390638,0.428337574,0.001535408,0.030333678,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.320926757,0.673242945
RNF41,hsa-mir-642a,-0.112221389,0.012566873,0.046134038,0.477594593,0.000343159,0.010593482,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.212599573,1.215669914
ZNF430,hsa-mir-590,-0.224471608,4.63E-07,7.70E-06,0.456888355,0.000662125,0.01696554,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.684188945,1.677529495
SPATS2L,hsa-mir-186,-0.203823114,4.95E-06,6.18E-05,0.355622342,0.009673935,0.099751819,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.799208593,1.49141688
COPA,hsa-mir-200c,-0.109857403,0.014569208,0.051887609,0.401319008,0.003191657,0.049280011,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.051402776,3.854385824
MFSD6,hsa-mir-203,-0.217144526,1.10E-06,1.65E-05,0.391325561,0.004122183,0.058211582,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.748534568,1.932081534
RAP1GAP2,hsa-mir-505,-0.109739473,0.014676059,0.052185243,0.47473724,0.000376673,0.011334129,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.741976023,0.887084373
SPCS3,hsa-mir-192,-0.226596621,3.58E-07,6.14E-06,0.442123982,0.001032236,0.023137065,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.969156867,1.279369406
GPR65,hsa-mir-31,0.160943162,0.00032876,0.002292105,-0.375934264,0.006022726,0.074167778,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.839455629,0.875403234
ELMOD2,hsa-mir-590,-0.120538739,0.007316055,0.029922486,0.374977906,0.006162722,0.075257395,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.028597413,1.677529495
TMTC2,hsa-mir-10b,-0.168057635,0.000175062,0.001343427,0.741268016,3.29E-10,1.17E-07,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.883436672,1.622824259
EIF2C1,hsa-mir-431,-0.117881993,0.008726956,0.034479765,0.402464021,0.003097913,0.048363006,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.910707091,0.808119111
SYK,hsa-mir-197,0.109643795,0.014763255,0.052428906,-0.381640999,0.005243679,0.067949805,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.81021057,2.092432689
SSR1,hsa-mir-136,-0.116078196,0.0098183,0.037894788,0.427559641,0.001569429,0.030777817,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.063332531,0.59321929
PEX2,hsa-mir-132,-0.106091767,0.018339435,0.06220784,0.559388231,1.63E-05,0.00103286,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.681814497,1.148544558
NFYA,hsa-mir-451,0.164107045,0.000249198,0.001812778,-0.438739393,0.001139681,0.024764904,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.227087757,0.602629947
PLBD1,hsa-mir-137,-0.09734588,0.030519795,0.092658291,0.556894013,1.81E-05,0.001121846,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.348884903,6.755879685
USP30,hsa-mir-505,-0.102666409,0.022481881,0.072998383,0.375900595,0.006027608,0.074205808,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.89594181,0.887084373
ADRA2C,hsa-mir-940,-0.112390723,0.012433244,0.045743204,0.412693559,0.002362587,0.040486206,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.706620513,1.275429975
BBX,hsa-mir-186,-0.288047076,6.81E-11,2.81E-09,0.42854468,0.001526462,0.030214572,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.546537565,1.49141688
SNX1,hsa-mir-146a,-0.112671347,0.012214552,0.045105011,0.594992308,3.29E-06,0.000287167,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.861259857,1.257258635
LMX1B,hsa-mir-192,0.13694934,0.002284429,0.011589497,-0.357253842,0.009322678,0.097499971,targetprofiler-NO,targetscan-Yes,miRanda-NO,7.733270462,1.279369406
SPCS3,hsa-mir-433,-0.140773021,0.001709532,0.009119305,0.504077793,0.000139009,0.005411507,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.969156867,1.162833001
SUSD5,hsa-mir-505,-0.099273354,0.027361436,0.085111058,0.399877409,0.00331324,0.050505057,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.619621768,0.887084373
MOCS1,hsa-mir-505,-0.100517356,0.025475838,0.080488006,0.564018927,1.33E-05,0.00088174,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.770666743,0.887084373
C8orf34,hsa-mir-2110,0.141549553,0.001610385,0.008679793,-0.404154189,0.002963984,0.046983602,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.207739526,1.956326201
HSP90B1,hsa-mir-323,-0.159864594,0.000360909,0.002481165,0.582002948,6.02E-06,0.000466947,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.288482924,0.519076548
SSR3,hsa-mir-31,-0.266006936,1.90E-09,5.73E-08,0.520564428,7.62E-05,0.003432153,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.908696282,0.875403234
FAM76B,hsa-mir-589,0.118953564,0.008131057,0.03257129,-0.414939353,0.00222362,0.038898438,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.161278575,1.87097043
RBM8A,hsa-mir-4326,0.114881784,0.010607469,0.040314463,-0.408131154,0.002668852,0.043892943,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.021805149,2.915594856
ACVR1B,hsa-mir-3928,-0.123587197,0.005951273,0.025334505,0.639179375,3.40E-07,4.39E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.866469626,1.352783296
CFLAR,hsa-mir-190,-0.125634007,0.005168059,0.022590221,0.43507861,0.001267078,0.026647755,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.895303105,0.886517884
TMEM59,hsa-mir-335,-0.321312848,2.51E-13,1.66E-11,0.385497136,0.004768608,0.064005525,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.940242006,1.639342299
CEP170,hsa-mir-151,0.329646468,5.51E-14,4.09E-12,-0.365315187,0.007744346,0.086841846,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.932531829,1.160749463
FZD1,hsa-mir-17,-0.286804329,8.28E-11,3.35E-09,0.445882319,0.000923649,0.021442789,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.583667585,2.754405568
NUPL1,hsa-mir-137,0.149312822,0.000871854,0.005206952,-0.443575154,0.000989021,0.022461419,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.122034042,6.755879685
PRKD3,hsa-mir-2355,-0.109073676,0.015292326,0.053915679,0.389256094,0.004342287,0.060209948,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.655570419,1.240099321
INTS2,hsa-mir-1266,0.120069002,0.007549593,0.030685294,-0.475190634,0.000371164,0.011219728,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.763747028,1.880288153
KSR1,hsa-mir-1301,-0.101013522,0.024755654,0.078701123,0.440475903,0.001083364,0.023912609,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.447396526,1.896033073
DLG1,hsa-mir-505,-0.209471146,2.65E-06,3.58E-05,0.413116716,0.002335828,0.040175987,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.887207175,0.887084373
PVRL2,hsa-mir-195,-0.148842837,0.000905617,0.005375923,0.529316692,5.47E-05,0.002662994,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.637788466,1.154117746
C11orf63,hsa-mir-3934,0.098709551,0.028254806,0.087261875,-0.530847039,5.16E-05,0.002548853,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.817790633,0.841344145
FAM107B,hsa-mir-10b,-0.10377805,0.021056487,0.069339737,0.874968814,0,0,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.456166585,1.622824259
ZNRF3,hsa-mir-4326,-0.145676486,0.001166469,0.006637256,0.425956631,0.001641662,0.031746666,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.805245712,2.915594856
CDCA4,hsa-mir-3928,0.260788307,4.01E-09,1.12E-07,-0.437248114,0.001190123,0.025542626,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.04090656,1.352783296
LYPLA1,hsa-mir-584,0.236810582,1.00E-07,1.98E-06,-0.397474655,0.003524992,0.052581468,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.55132186,1.499840139
DNAJC15,hsa-mir-141,-0.218004398,9.98E-07,1.51E-05,0.534014722,4.56E-05,0.002319199,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.424276225,2.85875723
ZNF275,hsa-mir-431,-0.158679246,0.00039961,0.002703115,0.779366735,1.00E-11,5.75E-09,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.865737095,0.808119111
GCH1,hsa-mir-204,-0.097856978,0.0296533,0.090613611,0.906786848,0,0,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.897299775,0.292234626
GADD45A,hsa-mir-148a,-0.096814498,0.031443576,0.094850621,0.477810504,0.000340739,0.010537007,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.518667057,3.22386016
ZWILCH,hsa-mir-193a,0.114743977,0.010701888,0.040599487,-0.525265174,6.38E-05,0.002996052,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.277023712,1.081266241
ZBTB38,hsa-mir-192,-0.159850417,0.000361351,0.00248371,0.384816928,0.004849558,0.064726211,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.584458433,1.279369406
ZNF275,hsa-mir-495,-0.23809571,8.52E-08,1.71E-06,0.402601352,0.003086835,0.0482596,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.865737095,1.481991695
GPR146,hsa-mir-616,-0.106186503,0.018235026,0.06192547,0.458596975,0.000628146,0.016342716,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.708682414,2.091845584
ZNF605,hsa-mir-425,0.136793748,0.002311188,0.011702638,-0.356060689,0.009578454,0.099139941,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.321774942,3.111875426
ERGIC3,hsa-mir-195,-0.100387613,0.025667115,0.080959199,0.427195876,0.001585567,0.030992259,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.167381798,1.154117746
C2orf72,hsa-mir-505,0.173835767,0.000102959,0.00085592,-0.363737013,0.008033637,0.08880136,targetprofiler-NO,targetscan-Yes,miRanda-NO,4.924601754,0.887084373
MARVELD3,hsa-mir-328,0.115367226,0.010280727,0.039316489,-0.363895402,0.008004186,0.088614225,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.568425841,1.085309811
ST6GAL1,hsa-mir-3934,0.170295266,0.000142824,0.001130429,-0.418394978,0.00202395,0.03656256,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.249530535,0.841344145
DMD,hsa-mir-766,-0.09591246,0.033066491,0.098572135,0.530539124,5.22E-05,0.002570447,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.325627184,1.230333357
FAM160B1,hsa-mir-151,0.160399415,0.000344618,0.00238609,-0.359264928,0.008904922,0.094701054,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.835089794,1.160749463
THUMPD2,hsa-mir-32,0.181056238,5.18E-05,0.000474738,-0.404584246,0.002930734,0.046666636,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.294521363,1.837678168
GATA2,hsa-mir-212,-0.111220362,0.013383029,0.048500812,0.743619144,2.70E-10,9.85E-08,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.851254897,0.621890845
TMEM101,hsa-mir-412,-0.110943811,0.013616586,0.049180203,0.523259066,6.89E-05,0.003177867,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.599320091,0.805067663
OLFM1,hsa-mir-505,0.156615231,0.000476358,0.003134365,-0.434139626,0.001301744,0.027154692,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.029545218,0.887084373
ABCC3,hsa-mir-141,-0.212786719,1.82E-06,2.57E-05,0.578493396,7.06E-06,0.00053005,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.395805863,2.85875723
EGLN3,hsa-mir-592,0.107399789,0.016943028,0.058424299,-0.372794997,0.006492952,0.077810486,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.452126475,7.792329723
LMBRD1,hsa-mir-584,-0.096483729,0.032030595,0.096199703,0.365967239,0.007627489,0.085990124,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.775490295,1.499840139
WLS,hsa-mir-186,-0.165796715,0.000214475,0.001595666,0.568859537,1.08E-05,0.000744252,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.78304702,1.49141688
PML,hsa-mir-3170,-0.18398495,3.89E-05,0.000371117,0.368923891,0.00711663,0.082379941,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.964223646,4.456253994
CAD,hsa-mir-99b,0.174678601,9.52E-05,0.000800135,-0.406154484,0.002812117,0.045418335,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.266794649,1.074095907
SLC4A11,hsa-mir-503,-0.109641244,0.014765586,0.052435483,0.516514155,8.86E-05,0.003845091,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.466992213,2.346655805
C19orf12,hsa-mir-92b,-0.12378336,0.00587184,0.025057192,0.516890397,8.74E-05,0.003802391,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.928202428,1.061487493
NLN,hsa-mir-33b,0.15711863,0.000456468,0.003024831,-0.464690987,0.000519379,0.014274535,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.479529648,0.675574466
CCNG2,hsa-mir-766,0.129786253,0.00385775,0.017805546,-0.420735625,0.001897926,0.035018767,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.528388545,1.230333357
SH3BP5,hsa-mir-200a,-0.203939376,4.89E-06,6.11E-05,0.786444792,4.87E-12,3.04E-09,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.542237282,1.583252162
FZD4,hsa-mir-934,-0.107631953,0.016705146,0.05778231,0.359564089,0.008844184,0.094291031,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.99482059,0.657024685
SLMO1,hsa-mir-2110,0.110524383,0.01397766,0.050223207,-0.395959124,0.003664612,0.053947696,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.380035348,1.956326201
TSHZ2,hsa-mir-33a,-0.111586485,0.013079259,0.047622806,0.405640005,0.002850505,0.045837396,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.402099605,1.045650461
TTYH2,hsa-mir-31,0.107347506,0.016997006,0.058577497,-0.437828731,0.001170251,0.025244302,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.67901825,0.875403234
PDIA6,hsa-mir-205,-0.140550248,0.001738992,0.00924909,0.381609857,0.005247679,0.067980061,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.087702275,0.617863479
KIAA1324,hsa-mir-3934,0.132322604,0.003213598,0.015345895,-0.471042305,0.0004244,0.012349928,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.214207398,0.841344145
MDFIC,hsa-mir-190,-0.205811091,3.98E-06,5.12E-05,0.359784905,0.008799584,0.094003203,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.521099511,0.886517884
RAPGEF3,hsa-mir-215,-0.166895965,0.000194376,0.001468218,0.444271642,0.000968862,0.022159904,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.838967981,0.808219146
ITGB8,hsa-mir-10b,-0.169080889,0.000159555,0.001242014,0.565014491,1.28E-05,0.000850939,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.408388622,1.622824259
ALDH1A3,hsa-mir-2110,0.181129906,5.14E-05,0.000471892,-0.451520994,0.00077991,0.019060442,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.99618497,1.956326201
FAM46A,hsa-mir-505,-0.10320913,0.02177586,0.071190936,0.645091622,2.44E-07,3.31E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.414205394,0.887084373
RNASE1,hsa-mir-708,0.138075931,0.002098963,0.010807426,-0.425448236,0.001665182,0.032055532,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.438388537,3.449043345
CC2D1B,hsa-mir-212,-0.127106742,0.004663324,0.0207815,0.365951126,0.007630358,0.08601026,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.092515755,0.621890845
G6PC3,hsa-mir-431,-0.154955099,0.000547808,0.003526315,0.582908642,5.78E-06,0.000452217,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.100617611,0.808119111
